stop_id,stop_name,station_id,geo_cluster
B_01ITEC10-MPOLI,Metro Politécnico ,station_307_1,307
B_01ITEC10-EJEPTE152,Eje Central y Poniente 152,station_307_3,307
B_0200L5-POLITECNICO,Politécnico,station_307_1,307
B_0400L8-POLIOTE,Politécnico Oriente,station_307_6,307
B_0400L8-POLIPTE,Politécnico Poniente,station_307_5,307
B_0501031-FMETROPOLI,Frente a Metro Politécnico,station_307_6,307
B_0501030-FMETROPOLI,Frente a Metro Politécnico,station_307_6,307
B_0100Z140-PTE156,Poniente 156,station_308_0,308
B_0300L3-PNTE146,Poniente 146,station_308_0,308
B_0100Z140-LAPATERA,La Patera,station_309_0,309
B_0300L3-PATERA,La Patera,station_309_0,309
B_05107B0-OTHONVALLEJO,Miguel Othon de Mendizabal - Calz. Vallejo,station_309_1,309
B_0100Z140-JUPITER,Júpiter,station_310_0,310
B_0300L3-JUPITER,Júpiter,station_310_0,310
B_0100Z140-PINOSUAREZ,Pino Suárez,station_311_0,311
B_0100Z140-NAUECATEPEC,Naucalpan - Ecatepec,station_311_1,311
B_0100Z140-TRESENEGAS,Tres Enegas,station_312_0,312
B_0300L3-TRESANEGAS,Tres Anegas,station_312_0,312
B_0100Z140-AV3A,Av. 3A,station_313_0,313
B_0100Z140-PROGRESONAL,Progreso Nacional,station_313_1,313
B_01ITEC10-AV3ACALZVALL,Av. 3A y Calz. Vallejo,station_313_2,313
B_0300L3-PROGRESONA,Progreso Nacional,station_313_1,313
B_0100Z140-CALLE5,Calle 5,station_314_0,314
B_0100Z140-ROJOGOMEZ,Rojo Gómez,station_315_0,315
B_0100Z140-CALLE4,Calle 4,station_316_0,316
B_0100Z140-CJONEZAPATA,Callejón Emiliano Zapata,station_316_1,316
B_0100Z140-2DACDAEZAPAT,2da cerrada Emiliano Zapata,station_317_0,317
B_0100Z140-JUVENTINOROS,Juventino Rosas,station_318_0,318
B_0100Z140-CALLE10,Calle 10,station_318_1,318
B_01ITEC11-EJECALLE28,Eje Central y Calle 28,station_318_2,318
B_01ITEC11-EJECALLE14,Eje Central y Calle 14,station_318_3,318
B_01ITEC11-EJECALLE12,Eje Central y Calle 12,station_318_3,318
B_0500231-CALLE16,Calle 16,station_318_4,318
B_0501031-GTAGPE,Glorieta Guadalupe,station_318_5,318
B_0501031-CALLE28,Calle 28,station_318_6,318
B_0501030-CALLE16,Calle 16,station_318_4,318
B_0501030-GTAGPE,Glorieta Guadalupe,station_318_5,318
B_0100Z140-VENTISCA,Ventisca,station_319_0,319
B_0100Z140-AVACUEDUCTO,Av. Acueducto,station_319_1,319
B_0501030-PERIFERNTE,Periférico Norte,station_319_2,319
B_0100Z140-CHEDRAUI,Chedraui,station_320_0,320
B_0100Z140-51TEMOLUCO,51 del Temoluco,station_320_1,320
B_05027A1-LESPTEMOMULC,Luis Espinoza - Temomulco y Modulo de Policia,station_320_2,320
B_0501041-AVENTISCA,Av. de la Ventisca,station_320_3,320
B_0501040-BRISAS,Brisas,station_320_4,320
B_0501031-FWALMART,Frente a Wal-mart,station_320_5,320
B_0501030-FCHEDRAUI,Frente a Chedraui,station_320_6,320
B_0100Z140-TUBERIAS,Tuberias,station_321_0,321
B_0100Z120-RIOSNJAVIER,Río San Javier,station_321_1,321
B_0501040-AND43,Andador 43,station_321_2,321
B_0501040-AND49TEMOLU,Andador 49 del Temoluco,station_321_3,321
B_0501031-FCHEDRAUI,Frente a Chedraui,station_321_4,321
B_0501030-FWALMART,Frente a Wal-mart,station_321_5,321
B_0100Z140-PROINDUSTRIA,Promoción Industrial,station_322_0,322
B_0501041-DESARRPROFE,Desarrollo profesional,station_322_1,322
B_0501040-DESAPROFESIO,Desarrollo Profesional,station_322_1,322
B_0100Z140-SOLIDARIDAD,Solidaridad,station_323_0,323
B_0100Z140-LUISESPINOZA,Luis Espinoza,station_323_1,323
B_0501040-FCETIS7,Frente a CETIS No. 7,station_323_2,323
B_0501031-AVBJUAREZ,Av. Benito Juárez,station_323_3,323
B_0501031-FCETIS7,Frente a CETIS No. 7,station_323_2,323
B_0501030-AVLESPINOZA,Av. Luis Espinoza,station_323_1,323
B_0100Z140-15DICIEMBRE,15 de Diciembre,station_324_0,324
B_0501030-EJTRABAJO,Ejercito del Trabajo,station_324_1,324
B_0100Z140-EZAPATA,Emiliano Zapata,station_325_0,325
B_0501031-PEDROFERRIZ,Pedro Ferriz,station_325_1,325
B_0501030-EZAPATA,Emiliano Zapata,station_325_0,325
B_0100Z140-BJUAREZ,Benito Juárez,station_326_0,326
B_0100Z140-TENAYCHALMIT,Tenayuca - Chalmita,station_326_1,326
B_0100Z140-AROANOVA,Antonio Roanova,station_326_2,326
B_05027A0-CUALFRMAZO,Av. Cuautepec - Alfredo del Mazo,station_326_3,326
B_0500230-CUALFMAZO,Av. Cuauhtepec - Av. Alfredo del Mazo,station_326_3,326
B_0501081-ANTOROANOVA,Antonio Roanova,station_326_2,326
B_0501080-CHALMAVILLA,Chalma La Villa,station_326_4,326
B_0501040-FCOVILLA,Francisco Villa,station_326_5,326
B_0501031-CHALMAVILLA,Chalma La Villa,station_326_4,326
B_0501030-AVCUAUTEPEC,Av. Cuautepec,station_326_6,326
B_0100Z140-GABINOBARRED,Gabino Barreda,station_327_0,327
B_0501081-GABINOBARRED,Gabino Barreda,station_327_0,327
B_0501041-RAMONSAPENA,Ramón Sopena,station_327_1,327
B_0501041-LUCIOTAPIA,Lucio Tapia,station_327_2,327
B_0501040-LUCIOTAPIA,Maestro Lucio Tapia,station_327_3,327
B_0501040-ANTONIOCASO,Maestro Antonio Caso,station_327_4,327
B_0501040-RAMONSOPENA,Ramón Sopena,station_327_1,327
B_0100Z140-JAIMENUNO,Jaime Nuno,station_328_0,328
B_0500230-FCIVJNUNO,Francisco Villa - Jaime Nunó,station_328_1,328
B_0501081-JAIMENUNO,Jaime Nuno,station_328_0,328
B_0100Z140-TECNOLOGICO,Av. Tecnológico,station_329_0,329
B_0500230-AVTECALTAMIRA,Av. Tecnológico - Manuel Altamirano,station_329_1,329
B_0501041-MLARROYO,Maestro Larroyo,station_329_2,329
B_0501040-EVASAMANO,Eva Samano de López Mateos,station_329_3,329
B_0100Z140-CIPRES,Cipres,station_330_0,330
B_0501041-CIPRES,Cipres,station_330_0,330
B_0501040-CIPRES,Cipres,station_330_0,330
B_0100Z140-EDOMEX,Estado de México,station_331_0,331
B_05027A0-EMXTECNOLOG,Estado de México - Tecnológico,station_331_1,331
B_0501041-SORJUANA,Sor Juana Ines de la Cruz,station_331_2,331
B_0501040-SORJUANA,Sor Juana Ines de la Cruz,station_331_2,331
B_0100Z140-5MAYO,5 de Mayo,station_332_0,332
B_0501041-5MAYO,5 de Mayo,station_332_0,332
B_0501040-5MAYO,5 de Mayo,station_332_0,332
B_0100Z140-2DAFCOVILLA,2da Francisco Villa,station_333_0,333
B_0501041-SEC160,Secundaria 160,station_333_1,333
B_0100Z140-DIAZORDAZ,Díaz Ordaz,station_334_0,334
B_0100Z140-MORELIA,Morelia,station_334_1,334
B_0501041-CNONAL,Camino Nacional,station_334_2,334
B_0501041-EZAPATA,Emiliano Zapata,station_334_3,334
B_0501040-EZAPATA,Emiliano Zapata,station_334_3,334
B_0501040-CNONAL,Camino Nacional,station_334_2,334
B_0100Z140-1RAFCOVILLA,1ra Francisco Villa,station_335_0,335
B_0100Z140-FCOVILLA,Francisco Villa,station_335_1,335
B_0501041-FCOAGUILAR,Francisco Aguilar,station_335_2,335
B_0501041-FCOIMADERO,Francisco Ignacio Madero,station_335_3,335
B_0501040-FCOIMADERO,Francisco Ignacio Madero,station_335_3,335
B_0501040-FCOAGUILAR,Francisco Aguilar,station_335_2,335
B_05101A0-APANGO,Apango,station_335_4,335
B_0501010-VCARRFCOIMAD,Primera Cerrada Venustano Carranza y Franciso Ignacio Madero,station_335_5,335
B_0501010-MAUGOMEZ,Mauricio Gómez,station_335_6,335
B_0501010-PALMERIN,Palmerin,station_335_7,335
B_0501010-APANGO,Apango,station_335_4,335
B_0800L1-CUAUTEPEC,Cuautepec,station_335_8,335
B_0100Z140-RANCHGRANDE,Rancho Grande,station_336_0,336
B_0100Z140-MLERDOTEJAD,Miguel Lerdo de Tejada,station_336_1,336
B_0501041-LERDOTEJADA,Lerdo de Tejada,station_336_2,336
B_0501041-LUCIOBCO,Lucio Blanco,station_336_3,336
B_0501040-LUCIOBLANCO,Lucio Blanco,station_336_3,336
B_05101A0-LERDOTEJADA,Lerdo de Tejada,station_336_2,336
B_0501010-SANMIGUEL,San Miguel,station_336_4,336
B_0501011-SANMIGUEL,San Miguel,station_336_4,336
B_0100Z140-SANMIGUEL2,San Miguel,station_337_0,337
B_0100Z140-SANMIGUEL,San Miguel,station_337_0,337
B_05101A1-RAULHELMER,Raul Helmer,station_337_1,337
B_05101A0-RAULHELMER,Raul Helmer,station_337_1,337
B_0100Z140-GONZALOCURI,Gonzalo Curiel,station_338_0,338
B_0100Z140-GUTYCARDENS,Guty Cárdenas,station_338_1,338
B_0501010-RAULHELMER,Raul Helmer,station_338_2,338
B_0501010-GUTYCARDENAS,Guty Cardenas,station_338_1,338
B_0501011-GUTYCARDENAS,Guty Cardenas,station_338_1,338
B_0501011-RAULHELMER,Raúl Helmer,station_338_2,338
B_0100Z140-CRROCONEJOS,Cerro de los Conejos,station_339_0,339
B_05101A1-CDA1MIGUEL,Cerrada 1 de San Miguel,station_339_1,339
B_05101A0-CERROCONEJO,Cerro de los Conejos,station_339_0,339
B_0100Z140-BARRCOBRE,Barranca del Cobre,station_340_0,340
B_0100Z140-CRROCHAPULT,Cerro de Chapultepec,station_340_1,340
B_0100Z140-CRROCUBILET,Cerro del Cubilete,station_340_2,340
B_0501010-BARCOBRE,Barranca del Cobre,station_340_0,340
B_0501010-CERROCUBILE,Cerro del Cubilete,station_340_2,340
B_0501011-CERROCUBILE,Cerro del Cubilete,station_340_2,340
B_0501011-BARCOBRE,Barranca del Cobre,station_340_0,340
B_0100Z140-CERROAZUL,Cerro Azul,station_341_0,341
B_0100Z140-INDIABONITA,India Bonita,station_341_1,341
B_0100Z140-BSCERROGORD,Base Cerro Gordo,station_341_2,341
B_0501010-CERROAZUL,Cerro Azul,station_341_0,341
B_0501010-INDIABONITA,India Bonita,station_341_1,341
B_0501011-CERROGDOCHAT,Cerro Gordo y Cerro Chato,station_341_3,341
B_0501011-CERROAZUL,Cerro Azul,station_341_0,341
B_0100Z140-LMESCONDIDA,Loma Escondida,station_342_0,342
B_0501031-HERNANFRANCO,Hernando Franco,station_342_1,342
B_0501030-HERNANFRANCO,Hernando Franco,station_342_1,342
B_05101A1-CDA11MIGUEL,Cerrada 11 de San Miguel,station_342_2,342
B_05101A0-LOMAESCONDI,Loma Escondida,station_342_0,342
B_0100Z140-CDASNMIGUEL,Cerrada San Miguel,station_343_0,343
B_0100Z140-BARRCHICA,Barranca Chica,station_343_1,343
B_0100Z140-AQSERDAN,Aquiles Serdán,station_343_2,343
B_0100Z140-SNMIGUEL,San Miguel,station_343_3,343
B_0100Z140-IGCOMONFORT,Ignacio Comonfort,station_343_4,343
B_0100Z140-BRISAS,Brisas,station_343_5,343
B_0100Z140-AMAPOLAS,Amapolas,station_343_6,343
B_0100Z140-BASEMIGUEL,Base Miguel,station_343_7,343
B_0501031-SANPEDRO,San Pedro,station_343_8,343
B_0501030-BARRANCACHIC,Barranca Chica,station_343_1,343
B_05101A1-CANTERALFONS,Cantera Alfonsa,station_343_9,343
B_05101A1-CERROAZUL,Cerro Azul,station_343_10,343
B_05101A1-CANTERAS,Canteras,station_343_11,343
B_05101A1-LEONAVICARIO,Leona Vicario,station_343_12,343
B_05101A1-SANPEDRO,San Pedro,station_343_8,343
B_05101A0-13MIGUEL,Cerrada 13 de San Miguel,station_343_0,343
B_05101A0-CERROAZUL,Cerro Azul,station_343_10,343
B_05101A0-CANTERAS,Canteras,station_343_11,343
B_05101A0-LEONAVICARIO,Leona Vicario,station_343_12,343
B_05101A0-COMONFORT,Comonfort,station_343_13,343
B_05101A0-BRISAS,Brisas,station_343_5,343
B_05101A0-SANMIGUELPAL,San Miguel y Palmas,station_343_14,343
B_0100Z120-ENRICOMART,Enrico Mart,station_344_0,344
B_0100Z120-BALDERAS,Balderas,station_344_1,344
B_010C1901-EJ1ASLMOYAS,Eje 1A Sur Arcos de Belén - Luis Moyas ,station_344_2,344
B_010C1901-EJ1ASBALDERA,Eje 1A Sur Arcos de Belén - Balderas,station_344_3,344
B_010C1901-EJ1SENRICOM,Eje 1 Sur Av. Chapultepec - Enrico Martínez,station_344_4,344
B_010C1900-EJ1SNHEROES,Eje 1 Sur Río de la Loza - Niños Héroes,station_344_5,344
B_0200L3-BALDERAS,Balderas,station_344_1,344
B_0200L1-BALDERAS,Balderas,station_344_1,344
B_0300L3-BALDERAS,Balderas,station_344_1,344
B_05034A1-CHAPUDRVERT,Av. Chapultepec - Dr. Vertiz,station_344_6,344
B_05034A0-MBALDERATOLS,C. C. Metro Balderas - Tolsa y Av. Chapultepec,station_344_7,344
B_010241-BLNBALDE,Sobre Av. Arcos de Belén y Balderas,station_344_8,344
B_010241-NHERLOZA,Sobre Av. Niños Heroes y Av. Dr. Río de la Loza,station_344_9,344
B_05SEL1-BALDOP,Balderas,station_344_1,344
B_05SEL1-BALDPO,Balderas,station_344_10,344
B_0100Z120-TRESGUERRAS,Tres Guerras,station_345_0,345
B_0300L4-VOCA51,Vocacional 5,station_345_1,345
B_0300L4-VOCA5,Vocacional 5,station_345_1,345
B_0100Z120-ATENAS,Atenas,station_346_0,346
B_0100Z120-REFORMA,Reforma,station_346_1,346
B_0100Z120-ANTONIOCASO,Antonio Caso,station_346_2,346
B_010C1901-AGSRIAGOBER,Abraham González - Secretaría de Gobernación,station_346_3,346
B_010C1901-MRLSREFORM,Morelos  - Paseo de la Reforma,station_346_4,346
B_010C1901-CASOMADRID,Maestro Antonio Caso - Madrid,station_346_2,346
B_0300L7-GTACOLON1,Amajac,station_346_6,346
B_0300L7-GTACOLON0,Amajac,station_346_6,346
B_0300L4-GTACOLON1,Amajac,station_346_6,346
B_0300L4-GTACOLON0,Amajac,station_346_6,346
B_0100Z120-VALLARTA,Vallarta,station_347_0,347
B_0100Z120-PONCIANOARR,Ponciano Arriaga,station_348_0,348
B_0100Z120-TOMASEDISON,Tomás Alba Edisón,station_348_1,348
B_010C1201-ALVAEDIARRIA,Tomas Alva Edison y Ponciano Arriaga,station_348_2,348
B_0300L4-PZAREPUBL1,Plaza de la República,station_348_3,348
B_0300L4-PZAREPUBLI0,Plaza de la República ,station_348_3,348
B_0100Z120-PASEOREFORM,Paseo de la Reforma,station_349_0,349
B_0100Z120-TOMASALBAE,Tomás Alba Edisón,station_349_1,349
B_0100Z120-IGNMARISCAL,Ignacio Mariscal,station_349_2,349
B_0100Z120-MIGUELHGO,Miguel Hidalgo,station_349_3,349
B_010C1601-ALVZARAGOZA,Puente de Alvarado - Zaragoza,station_349_4,349
B_010C1601-ALVGUERRERO,Puente de Alvarado - Guerrero,station_349_5,349
B_010C1601-HGOMETRHGO,Av. Hidalgo - Metro Hidalgo,station_349_6,349
B_010C1601-HGOPANADERI,Av. Hidalgo - Panadería,station_349_7,349
B_010C1601-HGOTRUJANO,Av. Hidalgo - Valerio Trujano,station_349_8,349
B_010C1600-JUARZBALDERA,Av. Juárez - Balderas,station_349_9,349
B_010C1600-JUARZHUMBOL,Av. Juárez - Humboldt,station_349_10,349
B_010C1600-ALVMETROHGO,Puente de Alvarado - Metro Hidalgo,station_349_11,349
B_010C1600-ALVTERAN,Puente de Alvarado - Teran,station_349_12,349
B_0200L3-HIDALGO,Hidalgo,station_349_13,349
B_0200L2-HIDALGO,Hidalgo,station_349_13,349
B_0300L7-CABALLITO1,El Caballito,station_349_14,349
B_0300L7-CABALLITO0,El Caballito,station_349_15,349
B_0300L7-HIDALGO1,Hidalgo,station_349_13,349
B_0300L7-HIDALGO0,Hidalgo,station_349_13,349
B_0300L4-HIDALGO1,Hidalgo,station_349_13,349
B_0300L4-HIDALGO0,Hidalgo ,station_349_13,349
B_0300L4-MUSEOSCARL1,Museo San Carlos,station_349_16,349
B_0300L4-MUSEOSCARL0,Museo San Carlos,station_349_16,349
B_0300L3-HIDALGO,Hidalgo,station_349_13,349
B_0400L5-MHIDALG1,Metro Hidalgo,station_349_13,349
B_0400L5-SAT,SAT,station_349_17,349
B_0400L5-MHIDALG0,Metro Hidalgo,station_349_18,349
B_05027A0-MHGOVTRUJAN,C. C. Metro Hidalgo y Alameda Central - Valerio Trujano y Av. Hidalgo,station_349_19,349
B_0100Z120-BUENAVISTA,Buenavista,station_350_0,350
B_010C1601-RIBGLEZMNEZ,Ribera de San Cosme - González Martínez,station_350_1,350
B_010C1601-ALVINSURGENT,Puente de Alvarado - Insurgentes,station_350_2,350
B_010C1601-ALVMREVOLU,Puente de Alvarado - Metro Revolución,station_350_3,350
B_010C1601-ALVBUENAVSTA,Puente de Alvarado - Buenavista,station_350_4,350
B_010C1600-ALVREVOLUC,Puente de Alvarado - Metro Revolución,station_350_3,350
B_010C1600-RIBINSURGENT,Ribera de San Cosme - Insurgentes,station_350_5,350
B_010C1201-ARRIALVARADO,Ponciano Arriaga y Puente de Alvarado,station_350_6,350
B_0200L2-REVOLUCION,Revolución,station_350_7,350
B_0300L4-MXTENOCH1,México Tenochtitlan,station_350_8,350
B_0300L4-MXTENOCH0,México Tenochtitlan ,station_350_8,350
B_0300L1-REVOLUCION,Revolución,station_350_9,350
B_0100Z120-HERFERROCAR,Héroes Ferrocarrileros,station_351_0,351
B_0100Z120-DONCELES,Donceles,station_352_2,352
B_010C1600-FRANZMAYER,Baseo Museo Franz Mayer,station_352_1,352
B_0200L8-BELLASARTES,Bellas Artes,station_352_2,352
B_0200L2-BELLASARTES,Bellas Artes,station_352_2,352
B_0300L4-BELLASARTES1,Bellas Artes,station_352_2,352
B_0300L4-BELLASARTES0,Bellas Artes,station_352_2,352
B_0400L1-BELLASARTES1,Bellas Artes,station_352_2,352
B_0400L1-BELLASARTES0,Bellas Artes,station_352_2,352
B_0100Z120-MINA,Mina,station_353_0,353
B_0300L4-TEATROBLAN1,Teatro Blanquita,station_353_1,353
B_0300L4-TEATROBLAN0,Teatro Blanquita,station_353_1,353
B_0400L1-REPDEPERU1,República de Perú,station_353_2,353
B_0400L1-REPDEPERU0,República de Perú,station_353_2,353
B_05027A0-MOSQLERDO,Mosqueta Eje 1 Norte - Lerdo Lázaro Cardenas y Mina,station_353_1,353
B_0100Z120-JMENESES,J. Meneses,station_354_0,354
B_010C1101-EJ1NINSURNTE,Eje 1 Norte Mosqueta - Av. de los Insurgentes Norte,station_354_1,354
B_010C1010-MOSALDAMA,Mosqueta y Aldama,station_354_2,354
B_010C1001-JALZAINSUR,José Antonio Alzate e Insurgentes,station_354_3,354
B_010C1200-NTEALDAMA,Norte y Aldama,station_354_4,354
B_010C120-CETRAMBUENA,CETRAM Buenavista,station_354_5,354
B_0200LB-BUENAVISTA,Buenavista,station_354_5,354
B_0300L4-BUENAVISTA,Buenavista,station_354_5,354
B_0300L3-BUENAVISTA,Buenavista,station_354_5,354
B_0300L1-BUENAVISTA,Buenavista,station_354_5,354
B_0100Z120-MANUCARPIO,Manuel Carpio,station_355_0,355
B_0100Z120-EJ2NTE,Eje 2 Norte,station_356_0,356
B_010C1001-MGLEZINSRUG,Manuel González e Insurgentes,station_356_1,356
B_010C1001-MGLEZGREAN,Manuel González y Geranio,station_356_2,356
B_010C1000-MGLEZGERAN,Manuel González y Geranio,station_356_2,356
B_010C1000-MGLEZINSURG,Manuel González e Insurgentes,station_356_1,356
B_0300L1-MANUELGLEZ,Manuel González,station_356_3,356
B_0100Z120-CALZSANSIMON,Calz. San Simón,station_357_0,357
B_0300L1-SANSIMON,San Simón,station_357_1,357
B_0100Z120-EJ1PTE,Eje 1 Poniente,station_358_0,358
B_0300L3-TOLNAHUAC,Tolnáhuac,station_358_1,358
B_0100Z120-VALLEJO,Vallejo,station_359_0,359
B_0100Z120-ENRIGRANADS,Enrique Granados,station_360_0,360
B_0400L1-GRANADOS1,Granados,station_360_1,360
B_0400L1-GRANADOS0,Granados,station_360_1,360
B_0100Z120-DEBUSSY,Debussy,station_361_0,361
B_01020B00-CALZVALLMARTINE,Calzada Vallejo - Martinelli,station_361_1,361
B_0100Z120-JUVENTINORSS,Juventino Rosas,station_362_0,362
B_0100Z120-CHOPIN,Chopin,station_362_1,362
B_0400L1-CHOPIN1,Chopin,station_362_1,362
B_0400L1-CHOPIN0,Chopin,station_362_1,362
B_01020B00-BEETHEJECEN,Beethoven - Eje Central,station_362_2,362
B_01020B00-JUVEROSEJECENT,Juventino Rosas - Eje Central,station_362_3,362
B_0100Z120-JACLAVE,José A. Clave,station_363_0,363
B_0100Z120-PARADERRAZA,Paradero La Raza,station_363_1,363
B_0200L3-LARAZA,La Raza,station_244_0,363
B_0300L3-RAZA,La Raza,station_244_0,363
B_0300L1-LARAZA,La Raza,station_244_0,363
B_0501030-FMETRORAZA,Frente a Metro La Raza,station_363_4,363
B_01020C00-CETRAMRAZABAS,CETRAM La Raza BASE,station_244_0,363
B_01020D00-CETRAMRAZAINS,Insurgentes - CETRAM La Raza,station_363_6,363
B_01020D00-INSURGCIRCVE,Insurgentes - Clave,station_363_7,363
B_01020D00-MEYERINSUR,Meyerbeer - Insurgentes,station_363_8,363
B_0100Z120-PTE106,Poniente 106,station_364_0,364
B_0400L1-PTE106,Poniente 106,station_364_0,364
B_0100Z120-PTE1122,Poniente 112,station_365_0,365
B_0100Z120-PTE1121,Poniente 112,station_365_0,365
B_0100C711-NTE1FPTE110,Norte 1 F - Poniente 110,station_365_1,365
B_010C1511-PTE112EJCLC,Poniente 112 - Eje Central Lázaro Cardenas,station_365_2,365
B_010C1511-PTE112NTE1K,Poniente 112 - Norte 1K,station_365_3,365
B_010C1511-PTE112NTE3,Poniente 112 - Norte 3,station_365_3,365
B_010C1510-EJCTRLCARDEN,Eje Central Lázaro Cardenas Retorno,station_365_4,365
B_0400L1-PTE1121,Poniente 112,station_365_0,365
B_0400L1-PTE1120,Poniente 112,station_365_0,365
B_0501030-PTE112,Poniente 112,station_365_0,365
B_0100Z120-IMSS,IMSS,station_366_0,366
B_0100Z120-LATEJE4,Lat. Eje 4,station_366_1,366
B_0100Z120-PTE128,Poniente 128,station_366_2,366
B_010C1510-EJLCEJ4NFORT,Eje Central Lázaro Cardenas - Eje 4 Norte Av. Fortuna,station_366_3,366
B_0400L1-TESORERIA,Tesorería,station_366_4,366
B_0400L1-PTE128,Poniente 128,station_366_2,366
B_0500231-EJLCPTEFORTU,Eje Central Lázaro Cardenas - Puente de Fortuna,station_366_3,366
B_0501030-FTESORERIA,Frente a Tesorería,station_366_5,366
B_0100Z120-ANDADTOR17A,Andador 17-A,station_367_0,367
B_0100Z120-EJ5NTE,Eje 5 Norte,station_367_1,367
B_0100Z120-OTAVALO,Otavalo,station_367_2,367
B_01ITEC10-EJEMONTEVID,Eje Central y Montevideo,station_367_3,367
B_0300L6-INSTPETRO,Instituto del Petróleo,station_367_4,367
B_0300L6-LIND-VALLEJO,Lindavista - Vallejo,station_367_5,367
B_0400L8-OTAVALO,Otavalo,station_367_2,367
B_0400L8-MONTEVIDEO,Montevideo,station_367_6,367
B_0400L1-UHLIND-VALLE,U. H. Lindavista-Vallejo,station_367_7,367
B_0400L1-MOTEVIDEO,Montevideo,station_367_6,367
B_05027A1-EJCLCAHUEHUE,Eje Central Lázaro Cardenas - Ahuehuetes,station_367_8,367
B_0500231-EJLCBUENAVIS,Eje Central Lázaro Cardenas - Buenavista,station_367_9,367
B_0500231-EJLCMONTEVID,Eje Central Lázaro Cardenas - Montevideo,station_367_10,367
B_0501031-GUANAJUATO,Guanajuato,station_367_11,367
B_0501030-AVMONTEVIDEO,Av. Montevideo,station_367_6,367
B_0100Z120-AVEJECTRAL,Av. Eje Central,station_368_0,368
B_01ITEC11-EJEOTHON,Eje Central y Othon de Mendizabal,station_368_1,368
B_01ITEC10-EJECTRALOTH,Eje Central y Miguel Othón,station_368_2,368
B_0400L8-JOTHONMENDI0,J. Othón de Mendizabal,station_368_3,368
B_0400L80JOTHONMENDI0,J. Othón de Medizabal,station_368_3,368
B_05107B0-OTHON100MTR,Miguel Othon de Mendizabal - Eje Central 100 Metros,station_368_4,368
B_0501031-OTHONMENDI,Othon de Mendizabal,station_368_3,368
B_0501030-OTHONMENDI,Othon de Mendizabal,station_368_3,368
B_0100Z120-SANTANA,Santa Ana,station_369_0,369
B_0100Z120-MGLBERNARD,Miguel Bernard,station_369_1,369
B_05107B0-OTHONSTANANT,Miguel Othon de Mendizabal - Santa Ana Norte,station_369_2,369
B_0100Z120-TEMPLODIANA2,Templo Diana ,station_370_0,370
B_0100Z120-TEMPLODIANA1,Templo Diana ,station_370_0,370
B_05101A1-TALLESTRELLB,Frente a Talleres Estrella Blanca,station_370_1,370
B_05101A0-TEMPLODIANA,Templo de Diana,station_370_0,370
B_0100Z120-AVCIMA1,Av. Cima ,station_371_0,371
B_0501040-AVCIMA,Av. de la Cima,station_371_1,371
B_0100C831-MTEBLNCALPES,Monte Blanco - De los Alpes,station_372_0,372
B_0100C831-CALIPSOPALMA,MontaNas Calizas - Paseo de las Palmas,station_373_0,373
B_0100C811-PALMTETABOR,Paseo de las Palmas - Monte Tabor,station_373_1,373
B_0100C811-PALMSGORDA,Paseo de las Palmas - Sierra Gorda,station_373_2,373
B_0100C810-PALMTETABOR,Paseo de las Palmas - Monte Tabor,station_373_1,373
B_0100C810-PALMSMAIKA,Paseo de las Palmas - Sierra Maika,station_373_3,373
B_0100C810-PALMSGORDA,Paseo de las Palmas - Sierra Gorda,station_373_2,373
B_0500761-PALMTABOR,Paseo de las Palmas - Monte Tabor,station_373_1,373
B_0500760-PALMTABOR,Paseo de las Palmas - Monte Tabor,station_373_1,373
B_0100C831-TECACALL19,Puente de Tecamachalco - Calle 19,station_374_0,374
B_0100C831-FTESANSULPIC,Av. de las Fuentes - Fuente de San Sulpicio,station_375_0,375
