source,target,route_id,agency_id,avg_travel_time_s,trip_count,headway_secs
station_1488_0,station_1487_0,B_CMX0300L1,MB,93.25,8,300
station_1488_0,station_1487_0,B_CMX0300L2,MB,100.0,4,210
station_1489_0,station_1363_1,B_CMX0300L1,MB,90.0909090909091,11,300
station_1489_0,station_1490_0,B_CMX0300L1,MB,126.0,11,300
station_148_0,station_148_11,B_CMX01022A,CC,64.0,1,480
station_148_0,station_148_11,B_CMX01022B,CC,64.0,1,480
station_148_0,station_148_11,B_CMX01022C,CC,64.0,1,480
station_148_0,station_148_11,B_CMX01022D,CC,81.0,1,480
station_148_0,station_148_15,B_CMX050043,RTP,137.0,3,1800
station_148_0,station_148_7,B_CMX01009A,CC,59.0,2,300
station_148_0,station_148_7,B_CMX01009C,CC,59.0,2,300
station_148_0,station_148_7,B_CMX01009F,CC,59.0,2,300
station_148_1,station_148_11,B_CMX01022A,CC,48.0,1,480
station_148_1,station_148_11,B_CMX01022B,CC,48.0,1,480
station_148_1,station_148_11,B_CMX01022C,CC,48.0,1,480
station_148_1,station_148_11,B_CMX01022D,CC,48.0,1,480
station_148_10,station_1244_0,B_CMX01014A,CC,45.0,1,480
station_148_10,station_1244_0,B_CMX01022B,CC,45.0,1,480
station_148_11,station_148_7,B_CMX01022A,CC,23.0,1,480
station_148_11,station_148_7,B_CMX01022B,CC,23.0,1,480
station_148_11,station_148_7,B_CMX01022C,CC,23.0,1,480
station_148_11,station_148_7,B_CMX01022D,CC,57.0,1,480
station_148_11,station_148_8,B_CMX01014A,CC,47.0,1,480
station_148_11,station_148_8,B_CMX01022A,CC,42.0,1,480
station_148_11,station_148_8,B_CMX01022B,CC,42.0,1,480
station_148_11,station_148_8,B_CMX01022C,CC,42.0,1,480
station_148_11,station_148_8,B_CMX01022D,CC,42.0,1,480
station_148_11,station_148_8,B_CMX050043,RTP,32.0,3,1800
station_148_12,station_1098_1,B_CMX01014A,CC,65.0,1,480
station_148_12,station_148_6,B_CMX01009F,CC,5.0,2,300
station_148_13,station_1244_1,B_CMX0300L2,MB,90.0,10,210
station_148_13,station_1460_0,B_CMX0300L2,MB,87.0,10,210
station_148_14,station_1095_1,B_CMX0400L2,TROLE,275.0,2,480
station_148_15,station_148_6,B_CMX050043,RTP,65.0,3,1800
station_148_16,station_156_4,B_CMX05200N,RTP,818.0,3,600
station_148_16,station_156_4,B_CMX05200X,RTP,818.0,3,360
station_148_17,station_148_11,B_CMX050043,RTP,170.0,3,1800
station_148_17,station_148_16,B_CMX05200N,RTP,288.0,3,600
station_148_17,station_148_16,B_CMX05200X,RTP,288.0,3,360
station_148_17,station_148_18,B_CMX05200N,RTP,554.0,3,600
station_148_17,station_148_18,B_CMX05200X,RTP,554.0,3,360
station_148_18,station_156_5,B_CMX05200N,RTP,268.0,3,600
station_148_18,station_156_5,B_CMX05200X,RTP,268.0,3,360
station_148_19,station_148_1,B_CMX01022A,CC,22.0,1,480
station_148_19,station_148_1,B_CMX01022B,CC,22.0,1,480
station_148_19,station_148_1,B_CMX01022C,CC,22.0,1,480
station_148_19,station_148_1,B_CMX01022D,CC,22.0,1,480
station_148_19,station_148_6,B_CMX01022A,CC,24.0,1,480
station_148_19,station_148_6,B_CMX01022B,CC,24.0,1,480
station_148_19,station_148_6,B_CMX01022C,CC,24.0,1,480
station_148_19,station_148_6,B_CMX01022D,CC,80.0,1,480
station_148_6,station_1097_0,B_CMX01009A,CC,72.0,2,300
station_148_6,station_1097_0,B_CMX01009C,CC,72.0,2,300
station_148_6,station_1097_0,B_CMX01009F,CC,72.0,2,300
station_148_6,station_1098_0,B_CMX01009A,CC,86.0,2,300
station_148_6,station_1098_0,B_CMX01009C,CC,86.0,2,300
station_148_6,station_1098_0,B_CMX01009E,CC,86.0,2,300
station_148_6,station_148_12,B_CMX01014A,CC,36.0,1,480
station_148_6,station_148_19,B_CMX01022A,CC,32.0,1,480
station_148_6,station_148_19,B_CMX01022B,CC,32.0,1,480
station_148_6,station_148_19,B_CMX01022C,CC,32.0,1,480
station_148_6,station_148_19,B_CMX01022D,CC,32.0,1,480
station_148_6,station_148_9,B_CMX01009A,CC,74.0,2,300
station_148_6,station_148_9,B_CMX01009C,CC,73.0,2,300
station_148_6,station_148_9,B_CMX01009F,CC,72.0,2,300
station_148_6,station_149_1,B_CMX01022A,CC,237.0,1,480
station_148_6,station_149_1,B_CMX01022B,CC,237.0,1,480
station_148_6,station_149_1,B_CMX01022C,CC,237.0,1,480
station_148_6,station_149_1,B_CMX01022D,CC,48.0,1,480
station_148_6,station_150_25,B_CMX050043,RTP,473.0,3,1800
station_148_7,station_148_19,B_CMX01022A,CC,49.0,1,480
station_148_7,station_148_19,B_CMX01022B,CC,49.0,1,480
station_148_7,station_148_19,B_CMX01022C,CC,49.0,1,480
station_148_7,station_148_19,B_CMX01022D,CC,85.0,1,480
station_148_7,station_148_6,B_CMX01009A,CC,74.0,2,300
station_148_7,station_148_6,B_CMX01009C,CC,74.0,2,300
station_148_7,station_148_6,B_CMX01009F,CC,74.0,2,300
station_148_8,station_148_0,B_CMX01009A,CC,27.0,2,300
station_148_8,station_148_0,B_CMX01009C,CC,24.0,2,300
station_148_8,station_148_0,B_CMX01009F,CC,31.0,2,300
station_148_8,station_148_10,B_CMX01014A,CC,26.0,1,480
station_148_8,station_148_10,B_CMX01022B,CC,57.0,1,480
station_148_8,station_159_2,B_CMX050043,RTP,156.0,3,1800
station_148_8,station_159_3,B_CMX01022A,CC,80.0,1,480
station_148_8,station_159_3,B_CMX01022C,CC,80.0,1,480
station_148_8,station_159_3,B_CMX01022D,CC,80.0,1,480
station_148_9,station_148_11,B_CMX01014A,CC,55.0,1,480
station_148_9,station_148_8,B_CMX01009A,CC,72.0,2,300
station_148_9,station_148_8,B_CMX01009C,CC,73.0,2,300
station_148_9,station_148_8,B_CMX01009F,CC,73.0,2,300
station_1490_0,station_1489_0,B_CMX0300L1,MB,117.63636363636364,11,300
station_1490_0,station_1491_0,B_CMX0300L1,MB,73.0,11,300
station_1491_0,station_1490_0,B_CMX0300L1,MB,75.9090909090909,11,300
station_1491_0,station_350_9,B_CMX0300L1,MB,100.0,11,300
station_1492_0,station_350_9,B_CMX0300L1,MB,66.45454545454545,11,300
station_1492_0,station_354_5,B_CMX0300L1,MB,82.27272727272727,11,300
station_1493_0,station_782_1,B_CMX0300L1,MB,107.72727272727273,11,300
station_1493_0,station_782_1,B_CMX0300L3,MB,118.0,3,300
station_1493_0,station_829_0,B_CMX0300L1,MB,138.0909090909091,11,300
station_1493_0,station_829_0,B_CMX0300L3,MB,184.0,3,300
station_1494_0,station_782_1,B_CMX0300L1,MB,292.75,8,300
station_1494_0,station_782_1,B_CMX0300L3,MB,396.0,3,300
station_1495_0,station_530_1,B_CMX0600L1,TL,64.0,3,240
station_1495_1,station_2860_0,B_CMX01025E,CC,57.0,1,480
station_1495_2,station_1495_1,B_CMX01025E,CC,43.0,1,480
station_1496_0,station_1497_0,B_CMX0700L1,SUB,529.0,3,300
station_1497_0,station_1496_0,B_CMX0700L1,SUB,529.0,3,300
station_1497_0,station_1498_0,B_CMX0700L1,SUB,524.0,3,300
station_1498_0,station_1497_0,B_CMX0700L1,SUB,524.0,3,300
station_1498_0,station_1499_0,B_CMX0700L1,SUB,366.0,3,300
station_1499_0,station_1498_0,B_CMX0700L1,SUB,366.0,3,300
station_1499_0,station_1500_0,B_CMX0700L1,SUB,436.0,3,300
station_149_1,station_149_2,B_CMX01022A,CC,50.0,1,480
station_149_1,station_149_2,B_CMX01022B,CC,50.0,1,480
station_149_1,station_149_2,B_CMX01022C,CC,50.0,1,480
station_149_1,station_149_2,B_CMX01022D,CC,208.0,1,480
station_149_2,station_150_28,B_CMX01022A,CC,67.0,1,480
station_149_2,station_150_28,B_CMX01022B,CC,67.0,1,480
station_149_2,station_150_28,B_CMX01022C,CC,67.0,1,480
station_149_2,station_150_28,B_CMX01022D,CC,92.0,1,480
station_14_0,station_12_1,B_CMX050126,RTP,160.0,3,500
station_1500_0,station_1499_0,B_CMX0700L1,SUB,436.0,3,300
station_1500_0,station_1501_0,B_CMX0700L1,SUB,419.0,3,300
station_1501_0,station_1500_0,B_CMX0700L1,SUB,419.0,3,300
station_1501_0,station_1502_0,B_CMX0700L1,SUB,362.0,3,300
station_1502_0,station_1501_0,B_CMX0700L1,SUB,362.0,3,300
station_1503_0,station_1512_1,B_CMX0400L9,TROLE,58.0,2,480
station_1504_0,station_1503_0,B_CMX0400L9,TROLE,64.0,2,480
station_1505_0,station_1504_0,B_CMX0400L9,TROLE,242.0,2,480
station_1506_0,station_157_1,B_CMX0400L9,TROLE,87.0,2,480
station_1507_0,station_1506_0,B_CMX0400L9,TROLE,82.0,2,480
station_1508_0,station_1507_0,B_CMX0400L9,TROLE,78.0,2,480
station_1509_0,station_1335_0,B_CMX0400L9,TROLE,97.0,2,480
station_150_1,station_150_14,B_CMX050043,RTP,89.0,3,1800
station_150_10,station_150_11,B_CMX01020A,CC,60.0,1,480
station_150_10,station_150_11,B_CMX01020B,CC,60.0,1,480
station_150_10,station_161_1,B_CMX01020A,CC,244.0,1,480
station_150_10,station_161_1,B_CMX01020B,CC,244.0,1,480
station_150_11,station_150_24,B_CMX05200N,RTP,537.0,3,600
station_150_11,station_150_24,B_CMX05200X,RTP,537.0,3,360
station_150_11,station_150_25,B_CMX05200N,RTP,428.0,3,600
station_150_11,station_150_25,B_CMX05200X,RTP,428.0,3,360
station_150_11,station_150_27,B_CMX01020A,CC,23.0,1,480
station_150_11,station_150_27,B_CMX01020B,CC,23.0,1,480
station_150_13,station_150_14,B_CMX01019A,CC,33.0,1,300
station_150_13,station_150_14,B_CMX01019B,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019C,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019D,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019E,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019F,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019G,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019H,CC,34.0,1,300
station_150_13,station_150_14,B_CMX01019I,CC,34.0,2,300
station_150_14,station_148_17,B_CMX050043,RTP,472.0,3,1800
station_150_14,station_150_15,B_CMX01019A,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019B,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019C,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019D,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019E,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019F,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019G,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019H,CC,32.0,1,300
station_150_14,station_150_15,B_CMX01019I,CC,32.0,2,300
station_150_14,station_693_0,B_CMX01019A,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019B,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019C,CC,76.0,1,300
station_150_14,station_693_0,B_CMX01019D,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019E,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019F,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019G,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019H,CC,75.0,1,300
station_150_14,station_693_0,B_CMX01019I,CC,75.0,2,300
station_150_15,station_692_0,B_CMX01019A,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019B,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019C,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019D,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019E,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019F,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019G,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019H,CC,57.0,1,300
station_150_15,station_692_0,B_CMX01019I,CC,57.0,2,300
station_150_16,station_150_5,B_CMX0400L4,TROLE,70.0,2,360
station_150_17,station_150_16,B_CMX0400L4,TROLE,84.0,2,360
station_150_18,station_1540_0,B_CMX0400L4,TROLE,44.0,2,360
station_150_18,station_190_1,B_CMX0400L4,TROLE,134.0,2,360
station_150_19,station_150_20,B_CMX050043,RTP,42.0,3,1800
station_150_2,station_1361_0,B_CMX0200L1,METRO,87.0,3,240
station_150_2,station_1362_0,B_CMX0200L1,METRO,92.0,3,240
station_150_2,station_148_6,B_CMX01022A,CC,440.0,1,480
station_150_2,station_148_6,B_CMX01022B,CC,440.0,1,480
station_150_2,station_148_6,B_CMX01022C,CC,440.0,1,480
station_150_2,station_148_6,B_CMX01022D,CC,440.0,1,480
station_150_2,station_150_10,B_CMX01020A,CC,142.0,1,480
station_150_2,station_150_10,B_CMX01020B,CC,142.0,1,480
station_150_2,station_150_18,B_CMX0400L4,TROLE,150.0,2,360
station_150_2,station_3017_0,B_CMX010Z4J,CC,89.0,1,480
station_150_2,station_3017_0,B_CMX010Z4K,CC,88.0,1,480
station_150_20,station_150_21,B_CMX050043,RTP,26.0,3,1800
station_150_21,station_150_22,B_CMX050043,RTP,39.0,3,1800
station_150_22,station_150_9,B_CMX050043,RTP,119.0,3,1800
station_150_23,station_150_1,B_CMX050043,RTP,56.0,3,1800
station_150_24,station_148_17,B_CMX05200N,RTP,322.0,3,600
station_150_24,station_148_17,B_CMX05200X,RTP,322.0,3,360
station_150_25,station_148_17,B_CMX05200N,RTP,222.0,3,600
station_150_25,station_148_17,B_CMX05200X,RTP,222.0,3,360
station_150_25,station_150_19,B_CMX050043,RTP,97.0,3,1800
station_150_27,station_150_2,B_CMX01020A,CC,69.0,1,480
station_150_27,station_150_2,B_CMX01020B,CC,69.0,1,480
station_150_28,station_150_2,B_CMX01022A,CC,71.0,1,480
station_150_28,station_150_2,B_CMX01022B,CC,70.0,1,480
station_150_28,station_150_2,B_CMX01022C,CC,71.0,1,480
station_150_28,station_150_2,B_CMX01022D,CC,30.0,1,480
station_150_5,station_150_2,B_CMX0400L4,TROLE,38.0,2,360
station_150_9,station_150_23,B_CMX050043,RTP,122.0,3,1800
station_150_9,station_190_2,B_CMX050043,RTP,171.0,3,1800
station_1510_0,station_1509_0,B_CMX0400L9,TROLE,50.0,2,480
station_1510_1,station_1510_0,B_CMX0400L9,TROLE,41.0,2,480
station_1511_0,station_1510_1,B_CMX0400L9,TROLE,58.0,2,480
station_1512_0,station_1511_0,B_CMX0400L9,TROLE,58.0,2,480
station_1512_1,station_1513_0,B_CMX0400L9,TROLE,73.0,2,480
station_1512_2,station_1512_0,B_CMX0400L9,TROLE,48.0,2,480
station_1513_0,station_1185_1,B_CMX0400L9,TROLE,59.0,2,480
station_1513_0,station_1512_2,B_CMX0400L9,TROLE,63.0,2,480
station_1514_0,station_1185_1,B_CMX0400L9,TROLE,70.0,2,480
station_1514_0,station_1515_0,B_CMX0400L9,TROLE,54.0,2,480
station_1515_0,station_1211_1,B_CMX0400L9,TROLE,45.0,2,480
station_1515_0,station_1514_0,B_CMX0400L9,TROLE,44.0,2,480
station_1516_0,station_1211_2,B_CMX0400L9,TROLE,45.0,2,480
station_1516_0,station_1517_0,B_CMX0400L9,TROLE,69.0,2,480
station_1517_0,station_1516_0,B_CMX0400L9,TROLE,50.0,2,480
station_1517_0,station_1519_0,B_CMX0400L9,TROLE,65.0,2,480
station_1518_0,station_1517_0,B_CMX0400L9,TROLE,82.0,2,480
station_1518_1,station_1518_0,B_CMX0400L9,TROLE,44.0,2,480
station_1519_0,station_1520_0,B_CMX0400L9,TROLE,46.0,2,480
station_151_0,station_104_0,B_CMX0300L5,MB,140.0,6,300
station_151_0,station_146_1,B_CMX0300L5,MB,91.0,6,300
station_151_1,station_1015_2,B_CMX05001D,RTP,62.0,2,1920
station_151_2,station_993_5,B_CMX05001D,RTP,124.0,2,1920
station_151_3,station_147_0,B_CMX01022D,CC,50.0,1,480
station_151_3,station_3106_2,B_CMX01022D,CC,73.0,1,480
station_1520_0,station_561_5,B_CMX0400L9,TROLE,65.0,2,480
station_1521_0,station_1518_1,B_CMX0400L9,TROLE,68.0,2,480
station_1522_0,station_1522_2,B_CMX0400L8,TROLE,200.0,2,480
station_1522_1,station_1522_0,B_CMX0400L8,TROLE,111.0,2,480
station_1522_2,station_220_4,B_CMX0400L8,TROLE,102.0,2,480
station_1523_0,station_1522_1,B_CMX0400L8,TROLE,149.0,2,480
station_1523_0,station_1523_2,B_CMX0400L8,TROLE,34.0,2,480
station_1523_1,station_1523_0,B_CMX0400L8,TROLE,42.0,2,480
station_1523_2,station_1524_0,B_CMX0400L8,TROLE,52.0,2,480
station_1524_0,station_126_1,B_CMX0400L8,TROLE,28.0,2,480
station_1524_0,station_1523_1,B_CMX0400L8,TROLE,49.0,2,480
station_1525_0,station_1526_0,B_CMX0400L8,TROLE,53.0,2,480
station_1525_0,station_247_2,B_CMX0400L8,TROLE,34.0,2,480
station_1526_0,station_1525_0,B_CMX0400L8,TROLE,37.0,2,480
station_1526_0,station_1526_1,B_CMX0400L8,TROLE,37.0,2,480
station_1526_1,station_1526_0,B_CMX0400L8,TROLE,26.0,2,480
station_1526_1,station_1527_0,B_CMX0400L8,TROLE,36.0,2,480
station_1527_0,station_220_1,B_CMX0400L8,TROLE,77.0,2,480
station_1527_1,station_1526_1,B_CMX0400L8,TROLE,62.0,2,480
station_1527_2,station_1527_1,B_CMX0400L8,TROLE,69.0,2,480
station_1528_0,station_1528_2,B_CMX0400L5,TROLE,78.0,3,360
station_1528_1,station_1528_0,B_CMX0400L5,TROLE,108.0,3,360
station_1528_2,station_1528_5,B_CMX0400L5,TROLE,66.0,3,360
station_1528_3,station_1528_1,B_CMX0400L5,TROLE,84.0,3,360
station_1528_4,station_1528_3,B_CMX0400L5,TROLE,47.0,3,360
station_1528_5,station_1529_0,B_CMX0400L5,TROLE,78.0,3,360
station_1528_6,station_1528_7,B_CMX010Z4H,CC,45.0,1,480
station_1528_6,station_1528_7,B_CMX010Z4I,CC,45.0,1,480
station_1528_7,station_1528_8,B_CMX010Z4H,CC,40.0,1,480
station_1528_7,station_1528_8,B_CMX010Z4I,CC,40.0,1,480
station_1528_8,station_1528_9,B_CMX010Z4H,CC,84.0,1,480
station_1528_8,station_1528_9,B_CMX010Z4I,CC,85.0,1,480
station_1528_8,station_3009_0,B_CMX010Z4H,CC,56.0,1,480
station_1528_8,station_3009_0,B_CMX010Z4I,CC,57.0,1,480
station_1528_9,station_1529_10,B_CMX010Z4H,CC,51.0,1,480
station_1528_9,station_1529_10,B_CMX010Z4I,CC,51.0,1,480
station_1529_0,station_1528_4,B_CMX0400L5,TROLE,59.0,3,360
station_1529_0,station_1529_1,B_CMX0400L5,TROLE,84.66666666666667,3,360
station_1529_1,station_1529_0,B_CMX0400L5,TROLE,97.0,3,360
station_1529_1,station_1530_0,B_CMX0400L5,TROLE,102.66666666666667,3,360
station_1529_10,station_1528_6,B_CMX010Z4H,CC,39.0,1,480
station_1529_10,station_1528_6,B_CMX010Z4I,CC,39.0,1,480
station_1529_10,station_1529_11,B_CMX010Z4H,CC,50.0,1,480
station_1529_10,station_1529_11,B_CMX010Z4I,CC,50.0,1,480
station_1529_11,station_1529_3,B_CMX010Z4F,CC,38.0,1,480
station_1529_11,station_1530_4,B_CMX010Z4H,CC,80.0,1,480
station_1529_11,station_1530_4,B_CMX010Z4I,CC,77.0,1,480
station_1529_2,station_1529_3,B_CMX010Z4B,CC,53.0,1,480
station_1529_3,station_1529_4,B_CMX010Z4B,CC,59.0,1,480
station_1529_3,station_1529_4,B_CMX010Z4F,CC,59.0,1,480
station_1529_4,station_1849_5,B_CMX010Z4B,CC,61.0,1,480
station_1529_4,station_1849_5,B_CMX010Z4F,CC,61.0,1,480
station_1529_5,station_1529_6,B_CMX010Z4B,CC,49.0,1,480
station_1529_5,station_1529_6,B_CMX010Z4F,CC,49.0,1,480
station_1529_6,station_1529_7,B_CMX010Z4F,CC,57.0,1,480
station_1529_6,station_2944_0,B_CMX010Z4B,CC,72.0,1,480
station_1529_7,station_1529_10,B_CMX010Z4H,CC,65.0,1,480
station_1529_7,station_1529_10,B_CMX010Z4I,CC,64.0,1,480
station_1529_7,station_1529_8,B_CMX010Z4F,CC,56.0,1,480
station_1529_8,station_2972_0,B_CMX010Z4F,CC,55.0,1,480
station_1529_9,station_1529_11,B_CMX010Z4F,CC,53.0,1,480
station_152_1,station_147_3,B_CMX01022D,CC,48.0,1,480
station_152_2,station_152_1,B_CMX01022D,CC,44.0,1,480
station_1530_0,station_1529_1,B_CMX0400L5,TROLE,99.0,3,360
station_1530_0,station_1530_1,B_CMX0400L5,TROLE,41.0,3,360
station_1530_1,station_1530_0,B_CMX0400L5,TROLE,41.0,3,360
station_1530_1,station_1530_2,B_CMX0400L5,TROLE,57.0,3,360
station_1530_2,station_1530_1,B_CMX0400L5,TROLE,59.0,3,360
station_1530_2,station_769_1,B_CMX0400L5,TROLE,75.0,3,360
station_1530_3,station_1530_4,B_CMX010Z4H,CC,66.0,1,480
station_1530_3,station_1530_4,B_CMX010Z4I,CC,66.0,1,480
station_1530_4,station_1529_7,B_CMX010Z4H,CC,65.0,1,480
station_1530_4,station_1529_7,B_CMX010Z4I,CC,65.0,1,480
station_1530_4,station_1530_5,B_CMX010Z4H,CC,61.0,1,480
station_1530_4,station_1530_5,B_CMX010Z4I,CC,61.0,1,480
station_1530_5,station_769_3,B_CMX010Z4H,CC,56.0,1,480
station_1530_5,station_769_3,B_CMX010Z4I,CC,57.0,1,480
station_1531_0,station_769_2,B_CMX0400L5,TROLE,72.0,3,360
station_1531_0,station_770_4,B_CMX0400L5,TROLE,90.0,3,360
station_1531_1,station_2943_0,B_CMX010Z4B,CC,61.0,1,480
station_1531_1,station_769_0,B_CMX010Z4H,CC,58.0,1,480
station_1531_1,station_769_0,B_CMX010Z4I,CC,58.0,1,480
station_1531_1,station_770_0,B_CMX010Z4B,CC,60.0,1,480
station_1531_1,station_770_0,B_CMX010Z4H,CC,61.0,1,480
station_1531_1,station_770_0,B_CMX010Z4I,CC,61.0,1,480
station_1532_0,station_119_0,B_CMX0400L5,TROLE,106.0,3,360
station_1532_0,station_1392_0,B_CMX0400L5,TROLE,77.0,3,360
station_1533_0,station_1227_1,B_CMX0400L5,TROLE,104.66666666666667,3,360
station_1533_0,station_1380_8,B_CMX0400L5,TROLE,136.0,3,360
station_1534_0,station_1380_7,B_CMX0400L5,TROLE,51.0,3,360
station_1535_0,station_778_12,B_CMX0400L5,TROLE,130.0,3,360
station_1535_1,station_1379_1,B_CMX010Z4C,CC,45.0,1,480
station_1535_1,station_1379_1,B_CMX010Z4D,CC,46.0,1,480
station_1536_0,station_1535_0,B_CMX0400L5,TROLE,90.0,3,360
station_1536_1,station_2951_0,B_CMX010Z4D,CC,67.0,1,480
station_1536_2,station_1535_1,B_CMX010Z4D,CC,45.0,1,480
station_1537_0,station_746_5,B_CMX0400L5,TROLE,116.0,3,360
station_1538_0,station_1374_1,B_CMX0400L5,TROLE,86.0,3,360
station_1538_1,station_169_3,B_CMX0400L5,TROLE,64.0,3,360
station_1538_2,station_3073_1,B_CMX01020B,CC,47.0,1,480
station_1539_0,station_1374_2,B_CMX0400L5,TROLE,72.0,3,360
station_153_1,station_153_3,B_CMX01022D,CC,34.0,1,480
station_153_1,station_1948_2,B_CMX01022A,CC,179.0,1,480
station_153_2,station_154_2,B_CMX01022A,CC,57.0,1,480
station_153_2,station_154_2,B_CMX01022D,CC,23.0,1,480
station_153_2,station_3107_0,B_CMX01022D,CC,88.0,1,480
station_153_3,station_153_2,B_CMX01022D,CC,95.0,1,480
station_1540_0,station_150_17,B_CMX0400L4,TROLE,2.0,2,360
station_1541_0,station_462_1,B_CMX0400L4,TROLE,46.0,2,360
station_1541_1,station_1541_0,B_CMX0400L4,TROLE,34.0,2,360
station_1541_2,station_462_2,B_CMX050043,RTP,53.0,3,1800
station_1541_3,station_1541_2,B_CMX050043,RTP,81.0,3,1800
station_1541_4,station_1541_5,B_CMX050018,RTP,38.0,2,1080
station_1541_7,station_1542_1,B_CMX050018,RTP,119.0,2,1080
station_1541_8,station_1541_9,B_CMX010Z4J,CC,62.0,1,480
station_1541_8,station_1541_9,B_CMX010Z4K,CC,62.0,1,480
station_1541_8,station_462_3,B_CMX010Z4J,CC,69.0,1,480
station_1541_8,station_462_3,B_CMX010Z4K,CC,69.0,1,480
station_1541_9,station_1541_8,B_CMX010Z4J,CC,60.0,1,480
station_1541_9,station_1541_8,B_CMX010Z4K,CC,60.0,1,480
station_1541_9,station_1543_2,B_CMX010Z4J,CC,85.0,1,480
station_1541_9,station_1543_2,B_CMX010Z4K,CC,85.0,1,480
station_1542_0,station_1541_1,B_CMX0400L4,TROLE,84.0,2,360
station_1542_1,station_1541_3,B_CMX050043,RTP,99.0,3,1800
station_1542_1,station_1968_1,B_CMX050018,RTP,91.0,2,1080
station_1543_0,station_1542_0,B_CMX0400L4,TROLE,46.0,2,360
station_1543_1,station_1542_1,B_CMX050043,RTP,54.0,3,1800
station_1543_2,station_1541_9,B_CMX010Z4J,CC,86.0,1,480
station_1543_2,station_1541_9,B_CMX010Z4K,CC,86.0,1,480
station_1543_2,station_932_0,B_CMX010Z4J,CC,86.0,1,480
station_1543_2,station_932_0,B_CMX010Z4K,CC,86.0,1,480
station_1544_0,station_164_2,B_CMX0400L4,TROLE,191.0,2,360
station_1544_0,station_752_2,B_CMX0400L4,TROLE,113.0,2,360
station_1544_1,station_164_0,B_CMX010Z4F,CC,154.0,1,480
station_1544_1,station_164_0,B_CMX010Z4G,CC,154.0,1,480
station_1545_0,station_943_0,B_CMX0400L4,TROLE,56.0,2,360
station_1545_0,station_943_0,B_CMX0400L6,TROLE,67.0,2,480
station_1545_1,station_943_10,B_CMX050059,RTP,66.0,2,2460
station_1546_0,station_1546_1,B_CMX0400L4,TROLE,54.0,2,360
station_1546_0,station_1546_1,B_CMX0400L6,TROLE,64.0,2,480
station_1546_1,station_1339_3,B_CMX0400L4,TROLE,90.0,2,360
station_1546_1,station_1339_3,B_CMX0400L6,TROLE,106.0,2,480
station_1546_1,station_1560_0,B_CMX0400L4,TROLE,53.0,2,360
station_1546_1,station_1560_0,B_CMX0400L6,TROLE,63.0,2,480
station_1546_2,station_1339_3,B_CMX05059A,RTP,70.0,2,2100
station_1546_2,station_1339_6,B_CMX050059,RTP,108.0,2,2460
