station_id,agency_id,lat,lon,stop_name
station_113_4,CC,19.45438,-99.108984,Oriente 83 y Norte 76-A
station_113_5,CC,19.452251,-99.108646,Eje 3 Ote. Ing Eduardo Molina y Circuito Interior Río Consulado
station_113_6,CC,19.4526905,-99.10887199999999,Circuito Interior - Eduardo Molina
station_1140_0,CC,19.47556,-99.22951,Blvd. Manuel Avila C. y Calle 8
station_1141_0,CC,19.479415000000003,-99.23182,Blvd. Manuel Avila C. y Av. Gustavo de Baz
station_1142_0,CC,19.48754,-99.23635,Blvd. Manuel Avila C. y Lomas Verdes
station_1142_1,CC,19.488,-99.23602,Blvd. Manuel Avila C. y Hda. de la Gavia
station_1143_0,CC,19.49421,-99.23721,Blvd. Manuel Avila C. y Parque Naucalli
station_1143_1,CC,19.49499,-99.23663,Blvd. Manuel Avila C. y Paseo de Otoño
station_1144_0,CC,19.4981,-99.23734,Blvd. Manuel Avila C. y Blvd. Sta. Cruz
station_1144_1,CC,19.49896,-99.23649,Blvd. Manuel Avila C. y Circunvalación Oriente
station_1145_0,CC,19.50664,-99.23703,Blvd. Manuel Avila C. y Cto. Economista II
station_1145_1,CC,19.50896,-99.23689,Blvd. Manuel Avila C. y Circuito Economista
station_1145_2,CC,19.50782,-99.23646,Blvd. Manuel Avila C. y Plaza Satéite Cotsco
station_1145_3,CC,19.5099,-99.23609,Blvd. Manuel Avila C. y Plaza Satélite II
station_1146_0,CC,19.51191,-99.236,Blvd. Manuel Avila C. y Circuito Parque
station_1146_1,CC,19.5122,-99.23515,Blvd. Manuel Avila C. y Plaza Satélite III
station_1147_0,CC,19.516755000000003,-99.23219,Blvd. Manuel Avila C. y Suburbia Satélite
station_1148_0,CC,19.5193,-99.23063,Blvd. Manuel Avila C. y José María Morelos y Pavón
station_1148_1,CC,19.51846,-99.2304,Blvd. Manuel Avila C. y Satélite
station_1149_0,CC,19.5206,-99.22964,Blvd. Manuel Avila C. y Fco. I. Madero
station_114_0,MB,19.456035,-99.107485,Río Santa Coleta
station_114_1,CC,19.456193,-99.107199,Eje 3 Ote. Ing Eduardo Molina y Oriente 87
station_1150_0,CC,19.52462,-99.22623,Blvd. Manuel Avila C. y Mundo E
station_1151_0,CC,19.52862,-99.22352,Blvd. Manuel Avila C. y Convento de Tepotzotlan
station_1151_1,CC,19.52888,-99.22257,Blvd. Manuel Avila C. y Viveros de Atizapan
station_1152_0,CC,19.53106,-99.22169,Blvd. Manuel Avila C. y Las Colombinas
station_1153_0,CC,19.53488,-99.21883,Blvd. Manuel Avila C. y Belem de los Padres
station_1153_1,CC,19.5345,-99.2183,Blvd. Manuel Avila C. y Viveros de Hoctum
station_1154_0,CC,19.537219999999998,-99.216635,Blvd. Manuel Avila C. y Madre Selva
station_1155_0,CC,19.54373,-99.21258,Blvd. Manuel Avila C. y Cumbres de Acutzingo
station_1156_0,CC,19.54534,-99.21157,Blvd. Manuel Avila C. y Popocatepetl
station_1157_0,CC,19.547240000000002,-99.21001,Blvd. Manuel Avila C. y Real Inn
station_1158_0,CC,19.54989,-99.2087,Blvd. Manuel Avila C. y Calz. de los Jinetes
station_1159_0,CC,19.42408,-99.17421,Paseo de la Reforma y Río Rodano
station_1159_1,MB,19.423824565944876,-99.17446802263572,Chapultepec
station_115_0,MB,19.460865,-99.10555,Oriente 101
station_115_1,CC,19.461489999999998,-99.10555,Eje 3 Norte Angel Álbino Corzo - Eje 3 Oriente Ing. Eduardo Molina
station_115_2,CC,19.46116,-99.10494,Eje 3 Norte Ángel Albino Corzo - Norte 78A
station_115_3,TROLE,19.461386666666666,-99.10522333333334,Eduardo Molina
station_115_3,RTP,19.461386666666666,-99.10522333333334,Eduardo Molina
station_115_4,RTP,19.46143,-99.10574,Av. Ingeniero Eduardo Molina
station_115_5,CC,19.462683,-99.105073,Eje 3 Ote. Ing Eduardo Molina y Oriente 103
station_115_6,CC,19.460223,-99.105839,Eje 3 Ote. Ing Eduardo Molina y Oriente 95
station_115_7,CC,19.460213500000002,-99.1057745,Oriente 95 y Eje 3 Oriente
station_1160_0,CC,19.42717,-99.20016,Paseo de la Reforma y Jardines de Libano
station_1160_1,MB,19.426834999999997,-99.19945,Campo Marte
station_1161_0,CC,19.44882,-99.21993,Blvd. Manuel Avila C. y Reyes Espinola
station_1161_1,CC,19.44909,-99.21988,Reyes Epinola y Periférico
station_1162_0,CC,19.46184,-99.22235,Blvd. Manuel Avila C. y Calle 3
station_1163_0,CC,19.52135,-99.22829,Blvd. Manuel Avila C. y Viveros de la Colina
station_1164_0,CC,19.53244,-99.21983,Blvd. Manuel Avila C. y Viveros de la Hacienda
station_1165_0,CC,19.54993,-99.20703,Blvd. Manuel Avila C. y Calz. de los Jinetes
station_1166_0,CC,19.55231,-99.20945,Blvd. de los Continentes (base)
station_1167_1,CC,19.3168131,-99.12408295,Av. Escuela Canal Militar y Tepetlapa
station_1168_0,CC,19.32638,-99.12469,Escuela Naval M. y Reforma Agraria
station_1168_1,CC,19.32544,-99.12477,Escuela Naval (base)
station_1168_3,RTP,19.325845,-99.12469,Escuela Naval Militar - Cerrada Porfirio Díaz
station_1168_4,RTP,19.32416,-99.12469,Calz. de la Virgen - Manuel Saenz
station_1169_0,CC,19.32929625,-99.12443350000001,Escuela Naval Militar y Av. Santa Ana
station_1169_0,RTP,19.32929625,-99.12443350000001,Escuela Naval Militar y Av. Santa Ana
station_1169_1,CC,19.329268,-99.126335,Av. Santa Ana - Agustín Romero
station_1169_2,CC,19.329399,-99.124094,Av. Santa Ana - Eje 2 Ote. (Heroica Escuela Naval Militar)
station_1169_3,CC,19.329546,-99.125917,Av. Santa Ana - Ejido Santa Úrsula
station_116_0,MB,19.46736,-99.10276999999999,Victoria
station_116_1,CC,19.466797,-99.102608,Av. Victoria Ote. y Eje 3 Ote. Ing.  Eduardo Molina
station_116_2,CC,19.466755,-99.103465,Av. Victoria Ote. y Eduardo Molina
station_1170_0,CC,19.332103333333333,-99.12382333333333,Escuela Naval Militar y San Lorenzo Tezonco
station_1170_0,RTP,19.332103333333333,-99.12382333333333,Escuela Naval Militar y San Lorenzo Tezonco
station_1171_0,CC,19.3356,-99.12312,Escuela Naval Militar y San Antonio Tomatlan
station_1172_0,CC,19.3378,-99.12272,Escuela Naval M. y Taxqueña
station_1172_1,TROLE,19.337587,-99.12277900000001,Escuela Naval Militar
station_1172_2,RTP,19.33751,-99.12271000000001,Escuela Naval Militar - Calz. Taxqueña
station_1172_3,CC,19.337616500000003,-99.1228045,Eje 9 Sur Calz. Taxqueña - Eje 2 Ote. (Heroica Escuela Naval Militar)
station_1172_4,CC,19.337967,-99.123893,Eje 9 Sur Calz. Taxqueña - Calle A
station_1173_0,CC,19.34106,-99.12181,Escuela Naval M. y Paseo del Bosque
station_1173_1,RTP,19.34087,-99.12173,Escuela Naval Militar - 16 de Septiembre
station_1173_2,RTP,19.34137,-99.12175,Escuela Naval Militar - Paseos del Bosque
station_1174_0,CC,19.3435,-99.12117,Escuela Naval M. y Séptima Calle
station_1175_0,CC,19.34492,-99.12077,Escuela Naval M. y San alfredo
station_1175_1,RTP,19.345925,-99.1206,Escuela Naval M. y Paseo de la Hacienda
station_1175_1,CC,19.345925,-99.1206,Escuela Naval M. y Paseo de la Hacienda
station_1175_2,RTP,19.34476,-99.12051,Escuela Naval Militar - Callejón San Alfredo
station_1176_0,CC,19.34781,-99.1201,Escuela Naval M. y Paseo Chico
station_1176_1,RTP,19.34899,-99.11962,Escuela Naval Militar - Canal Nacional
station_1176_2,RTP,19.34776,-99.12014,Escuela Naval Militar - Paseo Chico
station_1177_0,CC,19.35192,-99.12094,La Viga y Canal Nacional
station_1178_0,CC,19.35344,-99.1214,La Viga y Osa Menor
station_1178_1,RTP,19.35354,-99.12116,Calz. de la Viga -Campesinos
station_1178_2,RTP,19.35341,-99.12143,Calz. de la Viga - Osa Menor
station_1179_0,CC,19.3622,-99.12236,La Viga y Emiliano Zapata
station_1179_1,RTP,19.36162,-99.122,Calz. de la Viga - Anastasio G. Saravia
station_1179_2,RTP,19.36193,-99.1225,Calz. de la Viga - Emiliano Zapata
station_117_0,MB,19.471040000000002,-99.10125500000001,Talisman
station_117_1,CC,19.470465,-99.10155,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina
station_1180_0,CC,19.36633,-99.12249,La Viga y Agustín Yañez
station_1180_1,RTP,19.366015,-99.122405,Calz. de la Viga - Agustín Yañez
station_1181_0,CC,19.37024,-99.12258,La Viga y Río Churubusco
station_1181_1,RTP,19.36791,-99.12223,Calz. de la Viga - AlfonsoToro
station_1181_2,RTP,19.3701,-99.12255,Calz. de la Viga - Emilio Carranza
station_1181_3,CC,19.3692915,-99.1224155,Rio Churubusco y Calzada de la Viga
station_1181_4,CC,19.369044,-99.121044,Rio Churubusco y IMSS 10
station_1182_0,CC,19.3736,-99.12268,La Viga y Puerto Alegre
station_1182_1,RTP,19.37345,-99.12269,Calz. de la Viga - Porto Alegre
station_1183_0,CC,19.37595,-99.12273,La Viga y Pie de la Cuesta
station_1183_1,RTP,19.37556,-99.12233,Calz. de la Viga - Cardiologos
station_1183_2,RTP,19.37582,-99.12275,Calz. de la Viga - Playa Pie de la Cuesta
station_1184_0,CC,19.3804,-99.12279,La Viga y Playa Villa del Mar
station_1184_1,RTP,19.38002,-99.1224,Calz. de la Viga - Purísima
station_1184_2,RTP,19.38026,-99.12282,Calz. de la Viga - Playa Villa del Mar
station_1185_0,CC,19.38281,-99.12265,La Viga y Playa Roqueta
station_1185_1,TROLE,19.382475,-99.122315,Calz. de la Viga
station_1185_2,RTP,19.38212,-99.12228,Calz. de la Viga - Av. Apatlaco
station_1185_3,RTP,19.3827,-99.12273,Calz. de la Viga - Playa Roqueta
station_1186_0,CC,19.38628,-99.12246,La Viga y Playa Erizo
station_1186_1,RTP,19.38559,-99.12211,Calz. de la Viga - Juan Alvarez
station_1186_2,RTP,19.38617,-99.12254,Calz. de la Viga - Playa Erizo
station_1187_0,CC,19.39038,-99.12211,La Viga y Santiago
station_1187_1,RTP,19.39018,-99.121995,Calz. de la Viga - Santiago
station_1188_0,CC,19.39278,-99.12281,La Viga y López Rayón
station_1188_1,RTP,19.3926,-99.12247,Calz. de la Viga - Francisco I. Madero
station_1188_2,RTP,19.39224,-99.12267,Calz. de la Viga - Ignacio López Rayon
station_1189_0,CC,19.39605,-99.12357,La Viga y Recreo
station_1189_1,RTP,19.39551,-99.12318,Calz. de la Viga - Recreo
station_1189_2,RTP,19.39639,-99.12368,Calz. de la Viga - San Francisco
station_118_0,MB,19.476005,-99.099125,Río de Guadalupe
station_1190_0,CC,19.39872,-99.12261,Congreso de la Unión y P. E. Calles
station_1190_1,RTP,19.39786,-99.12287,Honorable Congreso de la Unión - Plutarco Elías Calles
station_1190_2,RTP,19.39874,-99.12269,Honorable Congreso de la Unión - Recreo
station_1191_0,CC,19.40216,-99.12197,Congreso de la Unión e Hidalgo
station_1191_1,CC,19.405605,-99.12209,Congreso de la Unión y Viaducto Miguel Alemán
station_1191_1,RTP,19.405605,-99.12209,Congreso de la Unión y Viaducto Miguel Alemán
station_1191_10,CC,19.40234,-99.121464,Base Eje 2 Ote. H. Congreso de la Unión y Prol. Canal Nacional
station_1191_2,CC,19.4069345,-99.12168299999999,Congreso de la Unión y Guillermo Prieto
station_1191_3,CC,19.40469,-99.12047,Viaducto y Congreso de la Unión 2
station_1191_4,CC,19.4046,-99.12238,Viaducto y Congreso de la Unión
station_1191_5,CC,19.404165499999998,-99.1210055,Santa Anita
station_1191_5,METRO,19.404165499999998,-99.1210055,Santa Anita
station_1191_6,METRO,19.40289,-99.1217,Santa Anita
station_1191_7,RTP,19.40366,-99.12138,Honorable Congreso de la Unión - Viaducto Río de la Piedad
station_1191_8,RTP,19.40195,-99.12196,Honorable Congreso de la Unión - Calle Miguel Hidalgo
station_1191_9,CC,19.401851,-99.123282,Av. Hidalgo y Sabinos
station_1192_0,CC,19.41899,-99.12111,Congreso de la Unión y Oriente 32
station_1192_1,RTP,19.41905,-99.12112,Honorable Congreso de la Unión - Oriente 32
station_1192_2,CC,19.418718,-99.120782,Eje 2 Ote. H Congreso de la Unión y Lorenzo Boturini
station_1193_0,CC,19.428836,-99.1194075,Congreso de la Unión y Metro Candelaria
station_1193_1,METRO,19.42876,-99.11943,Candelaria
station_1193_2,METRO,19.42954,-99.12091,Candelaria
station_1193_3,RTP,19.42822,-99.11924,Honorable Congreso de la Unión - Emiliano Zapata
station_1193_4,RTP,19.42912,-99.11966,Honorable Congreso de la Unión - M. Candelaria
station_1194_0,CC,19.432336499999998,-99.11900399999999,Congreso de la Unión y Emiliano Zapata
station_1194_1,RTP,19.4323,-99.11923,Honorable Congreso de la Unión - Emiliano Zapata
station_1195_0,CC,19.435857333333335,-99.11868366666666,Congreso de la Unión y Héroes de Nacozari
station_1195_1,MB,19.4358,-99.11861999999999,Morelos
station_1195_2,RTP,19.435855,-99.11874,Honorable Congreso de la Unión - Héroe de Nacozari
station_1195_3,RTP,19.43475,-99.11868,Honorable Congreso de la Unión - San Andres Tomatlan
station_1196_0,CC,19.44441,-99.11738,Congreso de la Unión y Circunvalación
station_1196_1,RTP,19.44397,-99.11735999999999,Honorable Congreso de la Unión - Circunvalación
station_1196_2,CC,19.443517,-99.117311,Eje 2 Ote. H Congreso de la Unión y Av. Circunvalación
station_1197_0,CC,19.44657,-99.11684,Congreso de la Unión y Peluqueros
station_1197_1,RTP,19.44644,-99.116765,Honorable Congreso de la Unión - Peluqueros
station_1197_2,CC,19.446192,-99.116666,Eje 2 Ote. H Congreso de la Unión y Peluqueros
station_1198_0,CC,19.45287,-99.11532,Congreso de la Unión y Cobre
station_1198_1,RTP,19.45279,-99.11503,Honorable Congreso de la Unión - Estaño
station_1198_2,RTP,19.45394,-99.11511,Honorable Congreso de la Unión - Platino
station_1198_3,CC,19.451876,-99.115265,Eje 2 Ote. H Congreso de la Unión y Estaño
station_1198_4,CC,19.4536855,-99.114747,Eje 2 Ote. H Congreso de la Unión y Platino
station_1198_5,CC,19.453706,-99.115248,Platino - Congreso de la Union
station_1199_0,CC,19.45867,-99.1139,Congreso de la Unión y Consulado
station_1199_1,METRO,19.45802,-99.1139,Consulado
station_1199_2,RTP,19.45949,-99.1137,Honorable Congreso de la Unión - Oriente 87
station_1199_3,CC,19.458575,-99.113617,Eje 2 Ote. H Congreso de la Unión y Ote 84 (Metro Consulado)
station_119_0,MB,19.479309999999998,-99.097574,San Juan de Aragón
station_119_0,TROLE,19.479309999999998,-99.097574,San Juan de Aragón
station_119_1,TROLE,19.47831,-99.09652,Clínica 23 IMSS
station_11_0,RTP,19.30463,-99.23996,La Loma
station_11_1,RTP,19.30411,-99.23924,Ciclopista
station_1200_0,CC,19.46129,-99.11324,Congreso de la Unión y Oriente 91
station_1200_1,RTP,19.46097,-99.11304,Honorable Congreso de la Unión - Oriente 91
station_1200_2,CC,19.461076666666667,-99.11309866666666,Eje 2 Ote. H Congreso de la Unión y Oriente 91
station_1201_0,CC,19.46764,-99.11086,Congreso de la Unión y Henry Ford
station_1201_1,RTP,19.46728,-99.11069,Honorable Congreso de la Unión - Henry Ford
station_1201_2,RTP,19.46749,-99.111,Henry Ford
station_1201_3,CC,19.467218,-99.110725,Eje 2 Ote. H Congreso de la Unión y Av. Henry Ford
station_1202_0,CC,19.46919,-99.11022,Victoria y Congreso de la Unión (base)
station_1202_1,RTP,19.469,-99.10984,Honorable Congreso de la Unión - Victoria
station_1202_2,RTP,19.46937,-99.11011,Victoria
station_1202_3,CC,19.469080666666667,-99.10975666666667,Eje 2 Ote. H Congreso de la Unión y Victoria Ote.
station_1203_0,CC,19.34773,-99.13108,Av. Cerro de las Torres y Cerro Creston
station_1204_0,CC,19.34897,-99.13009,Av. Cerro de las Torres y GNP
station_1205_0,CC,19.35328,-99.12997,Vía Lactea y Osa Menor
station_1206_0,CC,19.36212,-99.12984,Andrés Molina y Arboledas
station_1206_1,CC,19.361612,-99.129772,Rio Churubusco y Andrés Molina Enríquez
station_1206_2,CC,19.361698,-99.128938,Rio Churubusco y Ex Hacienda de Guadalupe
station_1206_3,CC,19.362353,-99.12854,Rio Churubusco y Rtno 206
station_1207_0,CC,19.37093,-99.1296,Andrés Molina y San Andrés
station_1208_0,CC,19.37452,-99.1295,Andrés Molina y Porto Alegre
station_1209_0,CC,19.37674,-99.12943,Andrés Molina y Pie de la Cuesta
station_120_0,MB,19.483449999999998,-99.096005,Preparatoria 3
station_1210_0,CC,19.38106,-99.12932,Enriquez Molina y Playa Villa del Mar
station_1211_0,CC,19.38359,-99.12925,Andrés Molina y Playa Roqueta
station_1211_1,TROLE,19.38353,-99.12820500000001,Playa Miramar
station_1211_2,TROLE,19.38377,-99.12973,Andrés Molina Enríquez
station_1212_0,CC,19.38555,-99.1292,Andrés Molina y Playa Erizo
station_1213_0,CC,19.38776,-99.12912,Andrés Molina y Playa Icacos
station_1214_0,CC,19.39071,-99.12905,Andrés Molina y Santiago
station_1215_0,CC,19.39432,-99.12894,Andrés Molina y Juana de Arco
station_1215_1,CC,19.39544,-99.12891,Andrés Molina y Manuel Acuña
station_1216_0,CC,19.39757,-99.12886,Andrés Molina y Plutarco
station_1216_1,CC,19.39859,-99.12884,Andrés Molina y Santa Anita
station_1216_2,MB,19.39768,-99.1297,Andrés Molina
station_1217_0,CC,19.40062,-99.12878,Andrés Molina y la CoruNa
station_1217_1,CC,19.401285,-99.129083,Eje 1 Ote. Calz de la Viga y La Coruña
station_1218_0,CC,19.405704999999998,-99.12871,Andrés Molina y Ventura Tena
station_1219_0,CC,19.41093,-99.12762,La Viga y Barcenas
station_1219_1,CC,19.41122,-99.127842,Eje 1 Ote. Calz de la Viga y Cjón.
station_121_0,MB,19.48746,-99.09424,El Coyol
station_1220_0,CC,19.44434,-99.12408,Av. del Trabajo y Caridad
station_1220_1,CC,19.44513,-99.124687,Eje 1 Ote. Boleo y Caridad
station_1221_0,RTP,19.447,-99.125625,Av. del Trabajo y Rivero
station_1221_0,CC,19.447,-99.125625,Av. del Trabajo y Rivero
station_1221_1,RTP,19.44692,-99.12545,Av. del Trabajo - Panaderos
station_1221_2,CC,19.447406,-99.126022,Eje 1 Ote. Boleo y Rivero
station_1222_0,CC,19.45617,-99.12365,Av. del Trabajo y Platino
station_1222_1,RTP,19.45628,-99.12367,Boleo - Cobre y Platino
station_1222_2,RTP,19.45658,-99.12377,Boleo - Platino
station_1222_3,CC,19.456445,-99.123514,C. Platino y Eje 1 Ote. Boleo
station_1222_4,CC,19.45681,-99.12504150000001,Mellado - Platino
station_1222_5,CC,19.456678500000002,-99.1244685,Platino - Ferrocarril Hidalgo
station_1223_0,CC,19.45948,-99.12233,Boleo y Circuito Interior
station_1223_1,RTP,19.45978,-99.12218,Av. Ferrocarril Hidalgo - Av. Río Consulado
station_1223_2,CC,19.459825,-99.122424,Circuito Interior - Ferrocarril Hidalgo
station_1224_0,CC,19.4708,-99.11469,Ferrocarril Hidalgo y Victoria
station_1224_0,RTP,19.4708,-99.11469,Ferrocarril Hidalgo y Victoria
station_1224_1,CC,19.470928999999998,-99.1147655,Av. Victoria Ote. y F. C. Hidalgo
station_1225_0,RTP,19.472370000000005,-99.113795,Ferrocarril Hidalgo y Tesoro
station_1225_0,CC,19.472370000000005,-99.113795,Ferrocarril Hidalgo y Tesoro
station_1226_0,CC,19.47914,-99.108435,Ferrocarril Hidalgo y Pelicano
station_1226_0,RTP,19.47914,-99.108435,Ferrocarril Hidalgo y Pelicano
station_1226_1,RTP,19.47946,-99.10858,Av. Ferrocarril Hidalgo - Vicente Villada
station_1227_1,METRO,19.48258,-99.1070725,Martín Carrera (base)
station_1227_1,TROLE,19.48258,-99.1070725,Martín Carrera (base)
station_1227_2,MB,19.48204,-99.10534,Martín Carrera
station_1227_3,TROLE,19.48223,-99.10542,FF. CC. Hidalgo
station_1227_4,RTP,19.48205,-99.10613,Congreso de la Unión - Fenix
station_1227_5,RTP,19.48109,-99.10645,Pelicano - Eje 2 Oriente Av. Honorable Congreso de la Unión
station_1227_6,RTP,19.48282,-99.10677,General Mariano Arista - General Guadalupe Victoria
station_1228_0,CC,19.34615,-99.13366,Av. Cerro de las Torres y Cerro de la Estrella
station_1229_0,CC,19.34445,-99.13643,Av. Cerro de las Torres y Cerro Tezoyo
station_1229_1,CC,19.343967,-99.137131,Eje 1 Ote. Canal de Miramontes - Av. Cerro de Las Torres
station_1229_2,CC,19.345314,-99.137449,Cerro de Jesús - Eje 1 Ote. Canal de Miramontes
station_122_0,MB,19.493275,-99.091805,Vasco de Quiroga
station_1230_0,CC,19.34078,-99.13725,Miramontes y Taxqueña
station_1230_1,RTP,19.340955,-99.13742500000001,Calz. Tasqueña
station_1230_2,RTP,19.34011,-99.13749,Teponaxtle
station_1230_3,TROLE,19.3410465,-99.13660899999999,Canal de Miramontes
station_1230_4,CC,19.3411115,-99.13741200000001,Canal de Miramontes y Calzada Taxqueña
station_1230_5,CC,19.339358,-99.137417,Canal de Miramontes y Cerro de San Antonio
station_1230_6,CC,19.341321,-99.1373705,Eje 9 Sur Calz. Taxqueña - Eje 1 Ote. Canal de Miramontes
station_1230_7,CC,19.340863,-99.136052,Eje 9 Sur Calz. Taxqueña - Cerro Macuiltepec
station_1230_8,CC,19.339354,-99.137418,Eje 1 Ote. Canal de Miramontes - Cerro de San Antonio
station_1231_0,CC,19.33323,-99.13675,Miramontes y H. Pulido
station_1231_1,RTP,19.33666,-99.13715,Galvez y Fuentes
station_1231_10,CC,19.333664,-99.137112,Eje 1 Ote. Canal de Miramontes - Av. Del Parque
station_1231_11,CC,19.33577,-99.136818,Eje 1 Ote. Canal de Miramontes - Av. 3
station_1231_12,CC,19.337805,-99.136934,Eje 1 Ote. Canal de Miramontes - Ricardo Monges López
station_1231_2,RTP,19.33468,-99.13712,Castellanos Quinto
