geo_cluster,n_stops,n_station_ids_tras_paso2,n_agencias,agencias,nombres
949,6,6,2,"['CC', 'MB']","['Av. Canal del Norte y Eduardo Molina', 'Av. Canal del Norte y Sorpresa', 'Av. Canal del Norte y Vulcanización', 'Canal del Norte', 'Eje 3 Ote. Ing Eduardo Molina y Aluminio', 'Eje 3 Ote. Ing Eduardo Molina y Av. Oficios']"
1577,6,6,2,"['RTP', 'TROLE']","['Balboa', 'Canarias', 'Emiliano Zapata - Balboa', 'Emiliano Zapata - Canarias', 'Emiliano Zapata y Mpo. Libre - Belgica', 'Emiliano Zapata y Mpo. Libre - Rumania']"
1352,6,4,3,"['CC', 'MB', 'METRO']","['División del Norte', 'Sobre Av. División del Norte y Angel Urraza', 'Sobre Av. División del Norte y Av. Universidad', 'Sobre Av. División del Norte y Glorieta de Riviera']"
1572,6,4,3,"['CC', 'RTP', 'TROLE']","['División del Norte', 'Emiliano Zapata - División del Norte', 'Emiliano Zapata y Mpo. Libre - Azores', 'Emiliano Zapata y Mpo. Libre - División del Norte', 'Sobre Av. División del Norte y Emiliano Zapata']"
774,6,6,2,"['CC', 'RTP']","['Eje 4 Norte Av. 510 - José Loreto Fabela', 'Eje 4 Norte Av. 510 - Loreto Fabela', 'José Loreto Fabela - Av. 510', 'José Loreto Fabela y Norte 510', 'Loreto Fabela - Justo Sierra', 'Loreto Fabela - Simón Bolivar']"
736,6,2,3,"['CC', 'RTP', 'TROLE']","['Gral. Mariano Escobedo - Laguna de Términos', 'Gral. Mariano Escobedo - Laguna de términos', 'Laguna de Términos']"
759,6,4,2,"['CC', 'RTP']","['Eje 3 Norte Av. 506 - Av. 561', 'Eje 3 Norte Av. 506 - Loreto Fabela', 'José Loreto Fabela - Av. 506', 'José Loreto Fabela y Av. 506', 'Loreto Fabela', 'Loreto Fabela - Av. 506']"
199,6,4,2,"['CC', 'RTP']","['Circuito Interior - Tintoreto', 'Circuito Interior y San Antonio', 'Circuito Interior y Tintoreto', 'San Antonio', 'Tintoreto']"
196,6,3,2,"['CC', 'RTP']","['Diego Becerra', 'Merced Gomez', 'Merced Gómez', 'Revolución y Diego Becerra']"
421,6,5,2,"['CC', 'RTP']","['Bosque de Reforma - Bosque de Ciruelos', 'Bosque de Reforma - Bosque de Ebanos', 'Bosques de Chihuahua', 'Bosques de Ciruelos', 'Bosques de Ebanos', 'Bosques de Reforma - Bosques de Ciruelos']"
193,6,4,2,"['CC', 'RTP']","['Av. Revolución - María Luisa', 'Maria Luisa', 'María Luisa', 'María Luisa (ISSSTE)', 'Revolución y María Luisa']"
1309,6,2,3,"['CC', 'METRO', 'TROLE']","['Av. Tláhuac - Metro San Andrés Tomatlán', 'Próspero García', 'San Andrés Tomatlán']"
1307,6,2,3,"['CC', 'METRO', 'TROLE']","['Av. Tláhuac - Metro Calle 11. Mantenimiento', 'Av. Tláhuac - Técnicos Manuales', 'Calle 11', 'Técnicos y Manuales - Av. Tláhuac']"
1099,6,2,2,"['CC', 'TROLE']","['Av. Morelos y Radames TreviNo', 'Velódromo']"
1784,6,4,2,"['CC', 'RTP']","['Antonio Valeriano - Ciprés', 'Antonio Valeriano - Pino', 'Antonio Valeriano -Pino', 'Antpnio Valeriano - Ciprés', 'Cipres - Antonio Valeriano', 'Pino - Encarnación Ortiz']"
465,6,5,2,"['CC', 'MB']","['Archivo General de la Nación', 'Eje 1 Norte Hilanderos - Amelia', 'Eje 1 Norte Hilanderos - Eje 3 Oriente Eduardo Molina', 'Eje 1 Norte Hilanderos - Eje 3 Oriente Ing. Eduardo Molina', 'Eje 1 Norte Hilanderos - Tapicería', 'Eje 3 Ote. Ing Eduardo Molina y Eje 1 Nte. Abañiles']"
147,6,3,3,"['CC', 'MB', 'METRO']","['Agustin Yañez y  Av. 5', 'Av. 5  y Calle 8', 'Av. 5 y Escuadron 201', 'Escuadrón 201', 'Metro Escuadrón 201']"
593,6,4,4,"['CC', 'MB', 'RTP', 'TROLE']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Insurgentes Sur', 'Anillo Periférico Blvd. Adolfo Ruiz Cortines - Perisur', 'Periférico - Av. Insurgentes', 'Perisur']"
1763,6,5,2,"['CC', 'RTP']","['Av. Centenario - Frente a No. 2760', 'Frente a 3004', 'Rancho Arealco', 'Unidad 2761', 'Unidad 3002']"
1241,6,5,2,"['CC', 'MB']","['Oriente 102 y Sur 173', 'Oriente 102 y Sur 181', 'Oriente 102 y Sur 187', 'Sur 187 y Av. Te', 'Sur173 y Ote. 102', 'UPIICSA']"
1074,6,4,4,"['CC', 'MB', 'RTP', 'TROLE']","['Eje 2 Poniente Monterrey - Insurgentes', 'Insurgentes Sur', 'Álvaro Obregón', 'Álvaro Obregón e Insurgentes', 'Álvaro Obregón y Tonala']"
1235,6,4,2,"['CC', 'RTP']","['Calz. de la Virgen - Alfredo  Vladimir Bonfil', 'Calz. de la Virgen - Alfredo Vladimir Bonfil', 'Calz. de la Virgen - Bojorquez', 'Escuela Naval Militar - Calz. de la Virgen', 'Escuela Naval y La Virgen']"
426,6,6,2,"['CC', 'RTP']","['Bosques de Olivos', 'Bosques de Reforma - Bosque de Cacaos', 'Bosques de Reforma - Bosques de los Olivos', 'Bosques de la Reforma', 'Bosques de la Reforma - Bosques de Gardenias', 'Gardenias']"
623,6,6,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Lopez Mateos - Monte Elbruz y Palmas', 'Anillo Periférico Blvd. Manuel Avila Camacho - Juan Velazquez Mella', 'Anillo Periférico Blvd. Manuel Avila Camacho - Tecamachalco', 'Blvd. Manuel Avila C. y Priv. de Horacio', 'Blvd. Manuel Avila C. y San Isidro', 'Periférico - Masaryk']"
488,6,4,2,"['CC', 'RTP']","['Callejón Las Torres y Kilometro 21', 'Carretera Federal a Cuernavaca - Callejón Las Torres Km 21', 'Kilometro 21.5 Las Torres', 'México-Cuernavaca Libre - Km 21']"
427,6,3,2,"['CC', 'RTP']","['Anden de Misiles', 'Fabrica de Armas', 'Stim - Stim La Tercera', 'Stim - Tercera Stim']"
1103,6,6,2,"['CC', 'RTP']","['Andrés Molina y Chabacano', 'Av. Morelos y La Viga', 'Calz. de la Viga - Chabacano', 'Chabacano y La Viga', 'Eduardo Molina  - Eje 3 Sur Av. Morelos', 'La Viga y Fco. Alegre']"
1304,6,5,3,"['CC', 'METRO', 'RTP']","['Av. Tláhuac - Buena Suerte', 'Av. Tláhuac - Cerrada Providencia ', 'Av. Tláhuac - Los Olivos', 'Olivos', 'Providencia - Av. Tláhuac', 'Providencia - Hospital']"
119,6,2,2,"['MB', 'TROLE']","['Clínica 23 IMSS', 'Eduardo Molina', 'San Juan de Aragón']"
468,6,3,3,"['CC', 'MB', 'METRO']","['Eje 1 Norte Mosqueta - Metro Guerrero', 'Guerrero', 'Mosqueta y Guerrero', 'Mosqueta y Zarco']"
568,6,3,2,"['CC', 'RTP']","['Calz. San Antonio Abad - Lorenzo Boturini', 'Fray Servando', 'San Antonio Abad - Fernando de Alva Ixtlilxocitl', 'San Antonio Abad - Lorenzo Boturini']"
1181,6,5,2,"['CC', 'RTP']","['Calz. de la Viga - AlfonsoToro', 'Calz. de la Viga - Emilio Carranza', 'La Viga y Río Churubusco', 'Rio Churubusco y Calzada de la Viga', 'Rio Churubusco y IMSS 10']"
111,6,4,3,"['CC', 'MB', 'METRO']","['Calz. Ignacio Zaragoza y 4 de Ignacio Zaragoza', 'Eje 3 Oriente Francisco del Paso y Troncoso - Unidad Anaranjada', 'Moctezuma']"
2841,6,4,2,"['CC', 'TROLE']","['Av. Tláhuac - Capri', 'Av. Tláhuac - San Luis', 'Av. Tláhuac - Siracusa', 'Siracusa']"
157,6,3,3,"['CC', 'RTP', 'TROLE']","['Canal de Tezontle', 'Canal de Tezontle - Río Churubusco', 'Rio Churubusco y Canal de Tezontle', 'Río Churubusco', 'Río Churubusco - Canal de Tezontle']"
151,6,4,3,"['CC', 'MB', 'RTP']","['Av. 5 y Ermita', 'Calz. Emiliano Zapata - Cinco', 'Calz. Ermita Iztapalapa', 'Calz. Ermita Iztapalapa - Arneses', 'Ermita Iztapalapa']"
1202,6,4,2,"['CC', 'RTP']","['Av. Victoria Ote. y Eje 2 Ote. H. Congreso de la Unión', 'Eje 2 Ote. H Congreso de la Unión y Victoria Ote.', 'Honorable Congreso de la Unión - Victoria', 'Victoria', 'Victoria y Congreso de la Unión (base)']"
2598,6,3,2,"['CC', 'RTP']","['Isla', 'Mar', 'Marisma']"
334,6,4,2,"['CC', 'RTP']","['Camino Nacional', 'Díaz Ordaz', 'Emiliano Zapata', 'Morelia']"
543,6,6,3,"['CC', 'RTP', 'TL']","['Calz. México Xochimilco - Forestal', 'Calz. México Xochimilco - Xomalli', 'Calz. México-Xochimilco - Instituto Nacional de Rehabilitación', 'Forestal', 'México-Xochimilco - Xomali', 'Xomali']"
205,6,6,2,"['CC', 'RTP']","['Circuito Interior - José María Vigil', 'Circuito Interior y José Martí', 'Circuito Interior y Martires de la Conquista', 'José Martí', 'Martí', 'Mártires de la Conquista']"
890,6,6,3,"['CC', 'MB', 'RTP']","['Anillo Periférico Canal de Garay - Canal Tezontle', 'Anillo Periférico Canal de Garay - Sur 28A', 'CCH Oriente', 'Canal de San Juan - Canal de Tezontle', 'Periférico - Canal de Tezontle', 'Periférico - Sur 30']"
19,6,3,2,"['RTP', 'TROLE']","['Calz. Ermita Iztapalapa - Av. las Torres', 'Calz. Ermita Iztapalapa - Eje 6 Sur', 'Calz. Ermita Iztapalapa - Eje 6 Sur Av. de las Torres', 'Eje 6 Sur Av. de las Torres - Eje 8 Sur Calz. Ermita Iztapalapa', 'Tecoloxtitlán', 'eje 6 Sur Av. de las Torres - Eje 8 Sur Calz. Ermita Iztapalapa ']"
16,6,6,2,"['CC', 'RTP']","['Anillo Periférico - DIF', 'Boulevard de la Luz', 'Cerrada Redención', 'Periférico - Blvd. de la Luz', 'Periférico - Protección Civil', 'SAMS']"
212,6,3,3,"['CC', 'METRO', 'RTP']","['Calle 10', 'Calle 2', 'Metro San Pedro de los Pinos', 'San Pedro de los Pinos']"
919,6,4,2,"['CC', 'RTP']","['Calz. de Tlalpan - Tlalmanalco', 'Sobre Calz. De Tlalpan y C. Tlalmanco', 'Sobre Calz. De Tlalpan y Tlalmanco', 'Tlalpan - Tlamanalco', 'Tlalpan y Tlalmanco']"
66,6,4,4,"['CC', 'METRO', 'PUMABUS', 'RTP']","['Base Cetram CU', 'Base Metro Universidad', 'Cetram Universidad anden B', 'Paradero Metro Universidad lado poniente', 'Universidad']"
1193,6,5,3,"['CC', 'METRO', 'RTP']","['Candelaria', 'Congreso de la Unión y Metro Candelaria', 'Eje 2 Ote. H Congreso de la Unión y Metro Candelaria', 'Honorable Congreso de la Unión - Emiliano Zapata', 'Honorable Congreso de la Unión - M. Candelaria']"
323,6,4,2,"['CC', 'RTP']","['Av. Benito Juárez', 'Av. Luis Espinoza', 'Frente a CETIS No. 7', 'Luis Espinoza', 'Solidaridad']"
555,6,4,2,"['CC', 'RTP']","['Calz. de Tlalpan - Mártires Irlandeses', 'Calz. de Tlalpan - Patinadores', 'Tlalpan - Héroes del 47', 'Tlalpan - Mártires Irlandeses', 'Tlalpan - Nadadores', 'Tlalpan - Patinadores']"
551,6,6,2,"['CC', 'RTP']","['Autopista México-Cuernavaca', 'Autopista México-Cuernavaca - Puente Vehícular', 'Carretera Federal - Autopista Cuernavaca-México', 'Carretera México-Cuernavaca - Chimalcoyotl', 'Duque', 'Puente Vehicular Chimalcoyotl']"
1168,6,5,2,"['CC', 'RTP']","['Calz. de la Virgen - Manuel Saenz', 'Escuela Naval (base)', 'Escuela Naval M. y Reforma Agraria', 'Escuela Naval Militar - Cerrada Porfirio Díaz', 'Escuela Naval Militar - Hospital Naval Militar']"
321,6,6,2,"['CC', 'RTP']","['Andador 43', 'Andador 49 del Temoluco', 'Frente a Chedraui', 'Frente a Wal-mart', 'Río San Javier', 'Tuberias']"
912,6,4,2,"['CC', 'RTP']","['Blvd. Gran Sur', 'Chicara', 'Iman - Gran Sur', 'Iman - Gran Sur II', 'San Guillermo']"
829,6,2,4,"['CC', 'MB', 'METRO', 'RTP']","['Av. Insurgentes Norte 2', 'Av. Insurgentes y Av. Necaxa', 'Base CETRAM Metro Potrero y', 'Base Metro Potrero', 'Potrero']"
761,6,4,3,"['CC', 'RTP', 'TROLE']","['Av. Mariano Escobedo y Emanuel Kant', 'Campos Eliseos', 'Campos Elíseos', 'General Mariano Escobedo - Campos Eliseos', 'Gral. Mariano Escobedo - Darwin']"
338,6,3,2,"['CC', 'RTP']","['Gonzalo Curiel', 'Guty Cardenas', 'Guty Cárdenas', 'Raul Helmer', 'Raúl Helmer']"
745,6,2,3,"['CC', 'RTP', 'TROLE']","['Buen Tono', 'Eje 3 Norte Av. Ing. Robles Domínguez - Buentono', 'Eje 3 Norte Av. Ing. Robles Domínguez - Constantino']"
737,6,2,3,"['CC', 'RTP', 'TROLE']","['Gral. Mariano Escobedo - Lago Bolsena', 'Lago Bolsena']"
741,6,2,3,"['CC', 'RTP', 'TROLE']","['Calle 12', 'Eje 3 Norte Av. Cuitlahuac - Calle 12']"
1314,6,3,3,"['MB', 'METRO', 'TROLE']","['Felix Cuevas', 'Insurgentes Sur', 'Santander', 'Tejocotes']"
993,6,6,2,"['CC', 'RTP']","['Calz. Emiliano Zapata - Centeno', 'Calz. Ermita Iztapalapa - General Radames Andrade', 'Calz. Ermita Iztapalapa - Maíz', 'Ermita I. y Centeno', 'Ermita I. y Radames Gaxiola', 'Ermita y Maíz']"
712,6,2,3,"['CC', 'MB', 'TROLE']","['Gral. Prim - Viena', 'Reforma', 'Villalogín - Reforma']"
356,6,4,2,"['CC', 'MB']","['Eje 2 Norte', 'Manuel González', 'Manuel González e Insurgentes', 'Manuel González y Geranio']"
724,6,4,2,"['CC', 'RTP']","['Av. 543', 'Av. 553', 'Av. 553 - Eje 3 Norte Av. 506', 'Eje 3 Norte Av. 506 - Av. 541', 'Eje 3 Norte Av. 506 - Av. 549', 'Eje 3 Norte Av. 506 - Av. 551']"
362,6,4,2,"['CC', 'TROLE']","['Beethoven - Eje Central', 'Chopin', 'Juventino Rosas', 'Juventino Rosas - Eje Central']"
1349,6,3,3,"['METRO', 'RTP', 'TROLE']","['Av. Universidad', 'Av. Universidad - Metro Miguel Ángel de Quevedo', 'C. C. Miguel Angel de Quevedo  Av. Insurgentes Sur - Miguel Ángel de Quevedo', 'Miguel Ángel de Quevedo']"
353,6,3,4,"['CC', 'MB', 'RTP', 'TROLE']","['Mina', 'Mosqueta Eje 1 Norte - Lerdo Lázaro Cardenas y Mina', 'República de Perú', 'Teatro Blanquita']"
1001,6,4,4,"['CC', 'METRO', 'RTP', 'TROLE']","['Av. Popocatepetl - Eje Central Lázaro Cardenas', 'Eje 8 Popocatepetl - Eje Central Lázaro Cardenas', 'Eje Central', 'José María Rico y Eje Central', 'Popocatépetl']"
2053,6,2,2,"['CC', 'RTP']","['Av. Santa Ursula - San Ricardo', 'Av. Sta. Ursula y San Ricardo', 'Av. Sta. Úrsula y San Ricardo', 'Santa Ursula - San Federico', 'Santa Ursula - San Ricardo']"
154,5,3,2,"['CC', 'RTP']","['Circuito Interior - Eje 6 Sur Trabajadores Sociales', 'Eje 6 sur Trabajadores Sociales', 'Rio Churubusco y Eje 6 Sur', 'Rio Churubusco y Eje 6 sur']"
2599,5,2,2,"['CC', 'RTP']","['Rivera', 'Torrente']"
2615,5,5,2,"['CC', 'RTP']","['15 de Noviembre', 'Calle 10 y Camino Real a Toluca', 'Cristo Rey', 'Escuadrón 201', 'Sur 122']"
2831,5,4,2,"['CC', 'TROLE']","['Eje 9 Sur Calz. Taxqueña - Ejido San Francisco', 'Eje 9 Sur Calz. Taxqueña - San Francisco', 'Ejido', 'San Francisco', 'San Pablo']"
2458,5,3,2,"['CC', 'RTP']","['Clínica 4 y 8 (BASE)', 'Eje 10 sur y Melchor Ocampo (BASE)', 'Fraternidad']"
1224,5,2,2,"['CC', 'RTP']","['Av. Ferrocarril Hidalgo - La Victoria', 'Av. Ferrocarril Hidalgo - Victoria', 'Av. Victoria Ote. y F. C. Hidalgo', 'Ferrocarril Hidalgo y Victoria']"
1737,5,4,2,"['CC', 'RTP']","['Canal de Miramontes y Monza', 'Canal de Miramontes y Siena', 'Eje 1 Canal de Miramontes - Siena', 'Monza', 'Siena']"
1883,5,4,2,"['RTP', 'TROLE']","['Av. Copilco', 'Av. Universidad', 'Av. Universidad - Copilco', 'Entrada UNAM']"
1854,5,3,2,"['CC', 'RTP']","['Av. Santa Ana - Mercedes Abrego', 'Av. Santa Ana - Mercedes Ábrego', 'Mercedes Ábrego - Av. Santa Ana', 'Santa Ana - Tarahumaras']"
1850,5,3,2,"['CC', 'RTP']","['Av. León de los Aldama y Eje 6 Nte. Villa de Ayala', 'Eje 6 Nte. Villa de Ayala y Av. León de los Aldama', 'Gobernador Darío López y Eje 6 Nte. Villa de Ayala', 'León de los Aldama - Villa de Ayala', 'Villa de Ayala - León de los Aldama']"
1848,5,2,2,"['CC', 'RTP']","['Baja California Sur - Estado de Morelos', 'Baja California Sur - Estado de Oaxaca', 'Camino de la Unión ""A"" y Camino Parque Central', 'Camino de la Unión - Camino Parque Central', 'Camino de la Unión y Camino Parque Central']"
637,5,5,2,"['METRO', 'RTP']","['Agrícola Oriental', 'Calle 1 - Laurel', 'Calz. Ignacio Zaragoza - Eje 5 Oriente Central', 'Calz. Ignacio Zaragoza - Rojo Gómez']"
1061,5,5,2,"['CC', 'MB']","['Añil y Azúcar', 'Francisco del Paso y Troncoso y Viaducto Río de la Piedad', 'Hospital General Troncoso', 'Viaducto Río de la Piedad y Clínica IMSSS', 'Viaducto y Azúcar']"
1032,5,4,2,"['CC', 'METRO']","['Av. Horacio e Isaac Newton', 'Av. Horacio y Arquímedes', 'Av. Horacio y La Martine', 'Polanco']"
1873,5,2,2,"['CC', 'RTP']","['Elvira Vargas y Rosario Castellanos', 'Rosario Castellano - Elvira Vargas', 'Rosario Castellanos y Conchita Urquiza', 'Rosario Castellanos y Elvira Vargas']"
170,5,2,2,"['CC', 'METRO']","['Circuito Interior - Metro Misterios', 'Circuito Interior- Metro Misterios', 'Metro Misterios', 'Misterios']"
639,5,3,2,"['CC', 'MB']","['Eje 1 Sur Fray Servando Teresa de Mier - Eje 3 Oriente Francisco del Paso y Troncoso', 'Eje 3 Oriente Francisco del Paso y Troncoso - Eje 1 Sur Fray Servando Teresa de Mier', 'Eje 3 Oriente Francisco del Paso y Troncoso - Luis L. Pardo', 'Eje 3 Sur Francisco del Paso y Troncoso -  Eje 2 Sur Fray Servando Teresa de Mier', 'Venustiano Carranza']"
440,5,3,2,"['CC', 'MB']","['Antropología', 'Paseo de la Reforma - Lago', 'Paseo de la Reforma y Av. Gruta', 'Paseo de la Reforma y Av. Grutas']"
584,5,5,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Cardiología', 'Anillo Periférico Blvd. Adolfo Ruiz Cortines - Viaducto Tlalpan', 'Calz. México-Xochimilco - Escuela de Enfermería UNAM', 'Periférico - Cardiología', 'Periférico - Psiquiatría']"
591,5,4,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Cefiro', 'Periférico - Céfiro', 'Periférico - Piramide Cuicuilco', 'Periférico - Sala Ollin Yoliztli']"
1104,5,4,2,"['CC', 'RTP']","['Calz. Chabacano - José Sotero', 'Calz. Chabacano y José Sotero', 'Calz. Chabacano y Topacio', 'Chabacano y Oriente 67', 'Juan Antonio Mateos - Topacio']"
1748,5,5,2,"['CC', 'RTP']","['Actopan - México Poniente', 'Av. Actopan', 'Av. México Poniente', 'Av. San Pedro Atocpan y Av. México', 'Av. San Pedro Atocpan y Caltongo']"
492,5,5,2,"['CC', 'RTP']","['Carretera Federal a Cuernavaca - La Joya', 'Chimalcoyoc', 'Chimalcoyotl - Cristobal Colon', 'Chimalcoyotl - Plaza Cantera', 'Tepehuanos La Joya']"
491,5,5,2,"['CC', 'RTP']","['Carretera Federal - Hermanos Pinzón', 'Carretera Federal a Cuernavaca - Priv. de Chimalcoyotl', 'México-Cuernavaca Libre - Clavel Norte', 'México-Cuernavaca Libre - Rey Yupanqui ', 'Privada del Chimalcoyotl']"
598,5,4,2,"['CC', 'RTP']","['Anillo Periférico Blvd. Adolfo Ruiz Cortines - Blvd. de la Luz', 'Anillo Periférico Blvd. Adolfo Ruiz Cortines - Hospital PEMEX', 'Periférico - Hospital Pemex', 'Periférico - Hospital de Pemex', 'Periférico - Plaza Santa Teresa']"
1200,5,3,2,"['CC', 'RTP']","['Congreso de la Unión y Oriente 91', 'Eje 2 Ote. H Congreso de la Unión y Oriente 91', 'Honorable Congreso de la Unión - Oriente 91', 'Oriente 91 y Eje 2 Ote. H. Congreso de la Unión']"
1223,5,3,2,"['CC', 'RTP']","['Av. Ferrocarril Hidalgo - Av. Río Consulado', 'Boleo y Circuito Interior', 'Circuito Interior - Ferrocarril Hidalgo']"
566,5,4,2,"['CC', 'RTP']","['Calz. San Antonio Abad - José Tomas Cuellar', 'Del Taller', 'San Antionio Abad - José T. Cuellar', 'Tlalpan y Av. del Taller']"
498,5,4,2,"['CC', 'RTP']","['Acoxpa - El Bordo', 'Acoxpa - Retorno 2 Acoxpa', 'Sobre Calz. Acoxpa y 2 de Acoxpa', 'Sobre Calz. Acoxpa y Av. El Bordo']"
505,5,5,2,"['CC', 'MB']","['Corregidora', 'Corregidora - Belisario Domínguez', 'Insurgentes Sur - Corregidora', 'San Fernando - Entrada a Kidzania', 'San Fernando - Plaza Huipulco']"
521,5,5,2,"['CC', 'RTP']","['Carretera San Pablo-Xochimilco - Av. Xochimilco', 'Carretera San Pablo-Xochimilco - Jacarandas', 'Santiago Tepalcatlalpan - Chedraui', 'Santiago Tepalcatlalpan - Jacarandas', 'Santiago Tepalcatlalpan - Xochimilco']"
522,5,5,2,"['CC', 'RTP']","['Acueducto - Carretera San Pablo-Topilejo', 'Acueducto - San Pablo', 'Antiguo Camino a Xochimilco - Acueducto', 'Antiguo Camino a Xochimilco - Av. Xochimilco', 'Santiago Tepalcatlalpan - Av. Acueducto']"
629,5,5,2,"['CC', 'RTP']","['Av. Contreras - Casa Popular', 'Emiliano Zapata - Luis Cabrera', 'Luis Cabrera', 'Luis Cabrera - Casa Popular', 'Periférico - Luis Cabrera']"
423,5,4,2,"['CC', 'RTP']","['Bosques de Maples', 'Bosques de Naranjo', 'Bosques de Reforma - Bosque de Maple', 'Bosques de Reforma - Bosques de Capulines', 'Bosques de la Reforma - Bosque de Maple']"
1884,5,3,2,"['RTP', 'TROLE']","['Av. Universidad - Cerro Acasulco', 'Cerro Acasulco', 'Oxtopulco']"
413,5,2,2,"['CC', 'RTP']","['Paseo de la Reforma - Monte Blanco', 'Paseo de la Reforma - Monte Everest']"
200,5,4,2,"['CC', 'RTP']","['Av. Patriotismo - Calle 17', 'Calle 17', 'Calle 21', 'Circuito Interior y Calle 21', 'Circuito Interior y calle 17']"
1711,5,3,2,"['CC', 'RTP']","['Altavista - Reforma', 'Reforma', 'Reyna']"
779,5,2,3,"['CC', 'MB', 'TROLE']","['Garrido', 'Ricarte', 'Ricarte - Calz. de los Misterios']"
773,5,3,3,"['CC', 'MB', 'RTP']","['José Loreto Fabela  - Camino de Guadalupe', 'José Loreto Fabela - Av. 412', 'Loreto Fabela', 'Loreto Fabela - Av. 412']"
342,5,3,2,"['CC', 'RTP']","['Cerrada 11 de San Miguel', 'Hernando Franco', 'Loma Escondida']"
707,5,4,2,"['CC', 'RTP']","['Marina Nacional - Lago Bolsena', 'Marina Nacional - Lago Iseo', 'Marina Nacional - UNITEC', 'Marina Nacional - UVM']"
1575,5,3,2,"['RTP', 'TROLE']","['Eje Central', 'Emiliano Zapata', 'Emiliano Zapata - Eje Central Lázaro Cardenas', 'Emiliano Zapata y Mpo. Libre - Eje Central Lázaro Cardenas']"
964,5,3,2,"['CC', 'RTP']","['Eulalia Gúzman y Plan de San Luis', 'Plan de San Luis - Artemisa', 'Plan de San Luis - Eje 2 Norte Eulalia Gúzman', 'Plan de San Luis - Eulalia Gúzman']"
939,5,4,3,"['CC', 'MB', 'RTP']","['Eje 3 Ote. Ing Eduardo Molina y Hortelanos', 'Herreros - Eduardo Molina', 'Herreros y Eduardo Molina', 'Hortelanos - Eduardo Molina', 'Mercado Morelos']"
991,5,4,3,"['CC', 'METRO', 'RTP']","['Atlalilco', 'Calz. Ermita Iztapalapa - Metro Atlalilco', 'Ermita I. y Metro  Atlalilco', 'Ermita y Atlalilco']"
765,5,3,3,"['CC', 'METRO', 'RTP']","['Av. 508 y Segunda de 565', 'Av. Oceanía y Metro Deportivo Oceanía', 'Base Deportivo Oceanía ', 'Deportivo Oceanía', 'Oceanía - Metro Deportivo Oceanía']"
769,5,4,2,"['CC', 'TROLE']","['Constitución de la República', 'Constitución de la República - Zacatecas', 'Estado de Tamaulipas', 'Estado de Zacatecas y Constitución de la República']"
994,5,3,2,"['CC', 'RTP']","['Calz. Ermita Iztapalapa - Avena', 'Calz. Ermita Iztapalapa - Avena y Artesanos', 'Ermita y Avena']"
